#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:06,TAM 30,7,4:09,22,Downs,0,Buccaneers,16.0,2024,239
2,1,2:49,TAM 30,3,1:37,9,Punt,0,Buccaneers,16.0,2024,239
3,2,14:45,TAM 43,6,3:15,57,Touchdown,0,Buccaneers,16.0,2024,239
4,2,9:15,TAM 30,8,5:01,25,Punt,0,Buccaneers,16.0,2024,239
5,2,1:45,TAM 29,7,0:57,71,Touchdown,0,Buccaneers,16.0,2024,239
6,3,15:00,TAM 38,9,5:53,6,Punt,0,Buccaneers,16.0,2024,239
7,3,6:33,TAM 30,11,6:02,43,Field Goal,0,Buccaneers,16.0,2024,239
8,4,11:38,TAM 3,5,2:28,11,Punt,0,Buccaneers,16.0,2024,239
9,4,7:32,TAM 9,5,1:10,45,Interception,0,Buccaneers,16.0,2024,239
10,4,4:43,TAM 13,9,2:07,87,Touchdown,0,Buccaneers,16.0,2024,239
11,4,1:40,TAM 26,1,0:09,5,Fumble,0,Buccaneers,16.0,2024,239
