Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Brian Branch,DET,0,10,8,80.0%,94.0,11.8,9.4,0.0,105.8,9.9,82.0,12.0,5,1,1,0.0,2,12,0,0.0%,16.0,2024,230
Amik Robertson,DET,0,8,6,75.0%,91.0,15.2,11.4,0.0,112.0,9.6,54.0,37.0,0,0,0,0.0,0,8,0,0.0%,16.0,2024,230
Terrion Arnold,DET,0,8,4,50.0%,82.0,20.5,10.3,1.0,126.0,18.1,49.0,33.0,0,0,0,0.0,0,6,0,0.0%,16.0,2024,230
Jack Campbell,DET,0,4,3,75.0%,36.0,12.0,9.0,0.0,102.1,4.8,19.0,17.0,11,0,0,0.0,0,7,0,0.0%,16.0,2024,230
Ben Niemann,DET,0,3,3,100.0%,26.0,8.7,8.7,0.0,102.8,3.3,10.0,16.0,5,0,0,0.0,0,4,0,0.0%,16.0,2024,230
Zeke Turner,DET,0,2,2,100.0%,11.0,5.5,5.5,1.0,129.2,-1.0,-2.0,13.0,5,0,0,0.0,0,0,0,,16.0,2024,230
Za'Darius Smith,DET,0,1,1,100.0%,13.0,13.0,13.0,0.0,118.7,-4.0,-4.0,17.0,0,2,0,0.0,2,1,1,50.0%,16.0,2024,230
Levi Onwuzurike,DET,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-3.0,-3.0,4.0,0,1,1,0.0,2,3,0,0.0%,16.0,2024,230
Trevor Nowaske,DET,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,2.0,2.0,12.0,1,0,0,0.0,0,1,0,0.0%,16.0,2024,230
Kerby Joseph,DET,0,2,1,50.0%,19.0,19.0,9.5,0.0,83.3,7.5,-8.0,27.0,0,0,0,0.0,0,3,0,0.0%,16.0,2024,230
Ifeatu Melifonwu,DET,0,1,0,0.0%,,,0.0,,39.6,11.0,,,5,1,0,1.0,2,4,0,0.0%,16.0,2024,230
Josh Paschal,DET,0,0,0,,,,,,,,,,0,1,1,0.0,2,0,1,100.0%,16.0,2024,230
Al-Quadin Muhammad,DET,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,16.0,2024,230
T.J. Edwards,CHI,0,6,5,83.3%,62.0,12.4,10.3,0.0,109.7,2.3,12.0,50.0,3,0,0,0.0,0,8,0,0.0%,16.0,2024,230
Jonathan Owens,CHI,0,6,5,83.3%,146.0,29.2,24.3,2.0,158.3,16.8,93.0,53.0,0,0,0,0.0,0,8,1,11.1%,16.0,2024,230
Kyler Gordon,CHI,0,5,3,60.0%,39.0,13.0,7.8,1.0,124.2,2.6,-1.0,40.0,3,0,0,0.0,0,3,1,25.0%,16.0,2024,230
Tyrique Stevenson,CHI,0,6,3,50.0%,13.0,4.3,2.2,0.0,56.2,5.2,12.0,1.0,0,0,0,0.0,0,6,1,14.3%,16.0,2024,230
Kevin Byard,CHI,0,2,2,100.0%,40.0,20.0,20.0,0.0,118.7,12.5,25.0,15.0,0,0,0,0.0,0,7,1,12.5%,16.0,2024,230
Montez Sweat,CHI,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,4.0,4.0,7.0,0,0,1,0.0,1,4,2,33.3%,16.0,2024,230
Jaylon Johnson,CHI,0,2,1,50.0%,4.0,4.0,2.0,0.0,56.2,9.0,-3.0,7.0,0,0,0,0.0,0,3,1,25.0%,16.0,2024,230
Jack Sanborn,CHI,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,0.0,0.0,10.0,2,0,0,0.0,0,3,0,0.0%,16.0,2024,230
Tremaine Edmunds,CHI,0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,3.0,-4.0,9.0,2,0,0,0.0,0,6,0,0.0%,16.0,2024,230
DeMarcus Walker,CHI,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,-7.0,-7.0,13.0,0,0,0,0.0,0,3,0,0.0%,16.0,2024,230
Zacch Pickens,CHI,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,16.0,2024,230
Darrell Taylor,CHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,16.0,2024,230
Chris Williams,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%,16.0,2024,230
Jacob Martin,CHI,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,0,0,0,0.0,0,2,0,0.0%,16.0,2024,230
