#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:12,CIN 1,8,4:58,99,Touchdown,1,Bengals,16.0,2024,231
2,1,5:36,CIN 27,8,4:19,45,Missed FG,1,Bengals,16.0,2024,231
3,2,14:49,CIN 26,3,1:35,8,Punt,1,Bengals,16.0,2024,231
4,2,11:34,,9,4:02,50,Touchdown,1,Bengals,16.0,2024,231
5,2,3:51,CIN 32,8,3:51,27,Field Goal,1,Bengals,16.0,2024,231
6,3,15:00,CIN 25,6,3:50,12,Punt,1,Bengals,16.0,2024,231
7,3,5:50,CIN 26,3,1:36,-6,Punt,1,Bengals,16.0,2024,231
8,4,13:32,CIN 20,3,2:12,9,Punt,1,Bengals,16.0,2024,231
9,4,8:20,CIN 33,7,3:53,46,Fumble,1,Bengals,16.0,2024,231
10,4,1:54,CLE 36,2,0:10,36,Touchdown,1,Bengals,16.0,2024,231
11,4,0:22,CLE 43,1,0:22,-1,End of Game,1,Bengals,16.0,2024,231
