Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jordan Mims,NOR,8,5,16,0,1.0,-3,-0.6,19,3.8,2.1,1,5.0,2,25.0,0,66.7,16.0,2024,240
Juwan Johnson,NOR,2,2,27,0,2.0,22,11.0,5,2.5,11.0,0,,0,0.0,0,118.7,16.0,2024,240
Kendre Miller,NOR,2,2,16,0,1.0,10,5.0,6,3.0,5.0,0,,0,0.0,0,100.0,16.0,2024,240
Foster Moreau,NOR,3,2,33,0,2.0,14,7.0,19,9.5,11.3,0,,0,0.0,1,63.9,16.0,2024,240
Dante Pettis,NOR,7,2,31,0,2.0,24,12.0,7,3.5,12.4,1,2.0,0,0.0,0,45.5,16.0,2024,240
Kevin Austin,NOR,4,1,17,0,1.0,16,16.0,1,1.0,9.0,0,,1,25.0,0,44.8,16.0,2024,240
Cedrick Wilson Jr.,NOR,1,1,13,0,,10,10.0,3,3.0,10.0,0,,0,0.0,0,118.7,16.0,2024,240
Mason Tipton,NOR,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6,16.0,2024,240
Josh Jacobs,GNB,4,4,38,0,2.0,-11,-2.8,49,12.3,-2.8,3,1.3,0,0.0,0,106.2,16.0,2024,240
Tucker Kraft,GNB,4,3,63,0,3.0,23,7.7,40,13.3,4.8,0,,0,0.0,0,116.7,16.0,2024,240
Dontayvion Wicks,GNB,7,3,13,1,2.0,11,3.7,2,0.7,6.3,0,,1,14.3,0,89.9,16.0,2024,240
Jayden Reed,GNB,4,3,76,0,2.0,60,20.0,16,5.3,21.0,0,,0,0.0,0,116.7,16.0,2024,240
Romeo Doubs,GNB,3,2,20,0,1.0,16,8.0,4,2.0,16.0,0,,0,0.0,0,85.4,16.0,2024,240
Emanuel Wilson,GNB,1,1,4,0,0.0,-4,-4.0,8,8.0,-4.0,0,,0,0.0,0,83.3,16.0,2024,240
Chris Brooks,GNB,1,1,2,0,0.0,-1,-1.0,3,3.0,-1.0,0,,0,0.0,0,79.2,16.0,2024,240
Christian Watson,GNB,1,0,0,0,0.0,0,,0,,40.0,0,,0,0.0,0,39.6,16.0,2024,240
Luke Musgrave,GNB,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6,16.0,2024,240
Bo Melton,GNB,1,0,0,0,0.0,0,,0,,1.0,0,,0,0.0,0,39.6,16.0,2024,240
