Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,1,Bengals,16.0,2024,231
Chase Brown,RB,1,Bengals,16.0,2024,231
Andrei Iosivas,WR,1,Bengals,16.0,2024,231
Drew Sample,TE,1,Bengals,16.0,2024,231
Cam Grandy,TE,1,Bengals,16.0,2024,231
Amarius Mims,OT,1,Bengals,16.0,2024,231
Cordell Volson,G,1,Bengals,16.0,2024,231
Cody Ford,G,1,Bengals,16.0,2024,231
Alex Cappa,G,1,Bengals,16.0,2024,231
Ted Karras,C,1,Bengals,16.0,2024,231
Matt Lee,C,1,Bengals,16.0,2024,231
Trey Hendrickson,DE,1,Bengals,16.0,2024,231
Joseph Ossai,DE,1,Bengals,16.0,2024,231
B.J. Hill,DT,1,Bengals,16.0,2024,231
Kris Jenkins,DT,1,Bengals,16.0,2024,231
Akeem Davis-Gaither,LB,1,Bengals,16.0,2024,231
Germaine Pratt,LB,1,Bengals,16.0,2024,231
Mike Hilton,CB,1,Bengals,16.0,2024,231
Josh Newton,CB,1,Bengals,16.0,2024,231
Cam Taylor-Britt,CB,1,Bengals,16.0,2024,231
Geno Stone,S,1,Bengals,16.0,2024,231
Jordan Battle,S,1,Bengals,16.0,2024,231
