Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jared Goff,DET,1,-1,0,-1,16.0,2024,230
Jahmyr Gibbs,DET,23,109,1,12,16.0,2024,230
Craig Reynolds,DET,4,18,0,11,16.0,2024,230
Jermar Jefferson,DET,3,13,0,5,16.0,2024,230
Jameson Williams,DET,1,7,0,7,16.0,2024,230
Amon-Ra St. Brown,DET,0,0,0,0,16.0,2024,230
Sam LaPorta,DET,0,0,0,0,16.0,2024,230
Sione Vaki,DET,0,0,0,0,16.0,2024,230
Tim Patrick,DET,0,0,0,0,16.0,2024,230
Caleb Williams,CHI,6,34,0,13,16.0,2024,230
D'Andre Swift,CHI,9,20,0,7,16.0,2024,230
Roschon Johnson,CHI,1,3,0,3,16.0,2024,230
D.J. Moore,CHI,1,2,0,2,16.0,2024,230
Keenan Allen,CHI,0,0,0,0,16.0,2024,230
Rome Odunze,CHI,0,0,0,0,16.0,2024,230
Cole Kmet,CHI,0,0,0,0,16.0,2024,230
Gerald Everett,CHI,0,0,0,0,16.0,2024,230
Collin Johnson,CHI,0,0,0,0,16.0,2024,230
