Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Michael Carter,ARI,5,5,30,0,2.0,-5,-1.0,35,7.0,-1.0,1,5.0,0,0.0,0,91.7,16.0,2024,229
James Conner,ARI,4,4,49,0,2.0,-5,-1.3,54,13.5,-1.3,1,4.0,0,0.0,0,117.7,16.0,2024,229
Marvin Harrison Jr.,ARI,8,4,39,0,2.0,35,8.8,4,1.0,10.6,0,,0,0.0,0,64.1,16.0,2024,229
Trey McBride,ARI,4,3,20,0,2.0,15,5.0,5,1.7,5.0,0,,0,0.0,0,85.4,16.0,2024,229
Michael Wilson,ARI,5,2,44,0,1.0,23,11.5,21,10.5,15.6,0,,1,20.0,1,32.5,16.0,2024,229
DeeJay Dallas,ARI,1,1,1,1,1.0,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,16.0,2024,229
Greg Dortch,ARI,1,1,19,0,1.0,-2,-2.0,21,21.0,-2.0,0,,0,0.0,0,118.7,16.0,2024,229
Elijah Higgins,ARI,1,0,0,0,,0,,0,,12.0,0,,0,0.0,0,39.6,16.0,2024,229
Adam Thielen,CAR,6,5,43,1,4.0,36,7.2,7,1.4,10.3,0,,0,0.0,0,136.1,16.0,2024,229
Chuba Hubbard,CAR,5,4,13,0,0.0,-15,-3.8,28,7.0,-3.6,0,,0,0.0,0,79.2,16.0,2024,229
Tommy Tremble,CAR,3,3,32,0,2.0,9,3.0,23,7.7,3.0,1,3.0,0,0.0,0,111.1,16.0,2024,229
Jalen Coker,CAR,5,2,8,0,,8,4.0,0,0.0,7.0,0,,0,0.0,0,47.9,16.0,2024,229
David Moore,CAR,3,2,39,1,2.0,39,19.5,0,0.0,15.3,0,,1,33.3,0,149.3,16.0,2024,229
Dan Chisena,CAR,2,1,23,0,1.0,15,15.0,8,8.0,8.5,0,,0,0.0,0,91.7,16.0,2024,229
