Quarter,Time,Down,ToGo,Location,DET,CHI,Detail,EPB,EPA,week,year,game_id
2.0,9:19,4.0,3.0,DET 31,20.0,0.0,Caleb Williams pass complete short right to Rome Odunze for 13 yards (tackle by Brian Branch),1.38,4.37,16.0,2024,230
2.0,8:59,1.0,10.0,DET 18,20.0,0.0,D'Andre Swift left end for 4 yards (tackle by Kerby Joseph and Amik Robertson),4.37,4.43,16.0,2024,230
2.0,8:19,2.0,6.0,DET 14,20.0,0.0,"Penalty on Gerald Everett: False Start, 5 yards (accepted) (no play)",4.43,3.67,16.0,2024,230
2.0,8:09,2.0,11.0,DET 19,20.0,0.0,Caleb Williams pass complete short right to D.J. Moore for 14 yards (tackle by Brian Branch),3.67,6.06,16.0,2024,230
2.0,7:29,1.0,5.0,DET 5,20.0,0.0,Caleb Williams pass incomplete short middle intended for Keenan Allen,6.06,5.15,16.0,2024,230
2.0,7:17,2.0,5.0,DET 5,20.0,0.0,D'Andre Swift left guard for 4 yards (tackle by Kerby Joseph and Amik Robertson),5.15,5.17,16.0,2024,230
2.0,6:35,3.0,1.0,DET 1,20.0,6.0,"Caleb Williams pass complete short left to Cole Kmet for 1 yard, touchdown",5.17,7.0,16.0,2024,230
2.0,6:31,,,DET 15,20.0,7.0,Cairo Santos kicks extra point good,0.0,0.0,16.0,2024,230
2.0,6:31,,,CHI 35,20.0,7.0,"Cairo Santos kicks off 65 yards, touchback.",0.0,0.94,16.0,2024,230
2.0,6:31,1.0,10.0,DET 30,20.0,7.0,Jared Goff pass complete short left to Jahmyr Gibbs for 6 yards (tackle by Jonathan Owens),0.94,1.2,16.0,2024,230
2.0,5:57,2.0,4.0,DET 36,20.0,7.0,Jahmyr Gibbs left tackle for 9 yards (tackle by Jonathan Owens),1.2,1.93,16.0,2024,230
2.0,5:27,1.0,10.0,DET 45,20.0,7.0,Jared Goff pass complete short middle to Jahmyr Gibbs for 11 yards (tackle by Kevin Byard),1.93,2.65,16.0,2024,230
2.0,4:38,1.0,10.0,CHI 44,20.0,7.0,Jared Goff pass complete short left to Jermar Jefferson for 10 yards (tackle by Jack Sanborn),2.65,3.31,16.0,2024,230
2.0,4:15,1.0,10.0,CHI 34,20.0,7.0,Jahmyr Gibbs left guard for 4 yards (tackle by Jacob Martin),3.31,3.31,16.0,2024,230
2.0,3:39,2.0,6.0,CHI 30,20.0,7.0,Jahmyr Gibbs left guard for 3 yards (tackle by T.J. Edwards),3.31,3.01,16.0,2024,230
2.0,2:50,3.0,3.0,CHI 27,20.0,7.0,Jahmyr Gibbs right guard for 2 yards (tackle by Montez Sweat),3.01,1.95,16.0,2024,230
2.0,2:02,4.0,1.0,CHI 25,20.0,7.0,"Penalty on Austin Booker: Neutral Zone Infraction, 5 yards (accepted) (no play)",1.95,4.24,16.0,2024,230
2.0,2:00,1.0,10.0,CHI 20,20.0,7.0,Jared Goff pass complete short right to Jameson Williams for 14 yards (tackle by Kyler Gordon and Jonathan Owens),4.24,5.83,16.0,2024,230
2.0,1:53,1.0,6.0,CHI 6,20.0,7.0,Jahmyr Gibbs left guard for -1 yards (tackle by Jonathan Owens and Montez Sweat),5.83,4.76,16.0,2024,230
2.0,1:10,2.0,7.0,CHI 7,20.0,7.0,Jahmyr Gibbs right tackle for -1 yards (tackle by DeMarcus Walker and Zacch Pickens),4.76,3.58,16.0,2024,230
2.0,1:04,,,,,,Timeout #1 by Chicago Bears,,,16.0,2024,230
2.0,1:04,3.0,8.0,CHI 8,26.0,7.0,"Jared Goff pass complete short left to Amon-Ra St. Brown for 8 yards, touchdown",3.58,7.0,16.0,2024,230
2.0,0:58,,,CHI 15,27.0,7.0,Jake Bates kicks extra point good,0.0,0.0,16.0,2024,230
2.0,0:58,,,DET 35,27.0,7.0,"Jake Bates kicks off 65 yards, touchback.",0.0,0.94,16.0,2024,230
2.0,0:58,1.0,10.0,CHI 30,27.0,7.0,Caleb Williams pass incomplete short left intended for Keenan Allen (defended by D.J. Reader),0.94,0.39,16.0,2024,230
2.0,0:54,2.0,10.0,CHI 30,27.0,7.0,Caleb Williams pass complete deep right to D.J. Moore for 25 yards (tackle by Brian Branch),0.39,2.59,16.0,2024,230
2.0,0:46,,,,,,Timeout #2 by Chicago Bears,,,16.0,2024,230
2.0,0:46,1.0,10.0,DET 45,27.0,13.0,"Caleb Williams pass complete deep right to Keenan Allen for 45 yards, touchdown",2.59,7.0,16.0,2024,230
2.0,0:39,,,DET 15,27.0,14.0,Cairo Santos kicks extra point good,0.0,0.0,16.0,2024,230
2.0,0:39,,,CHI 35,27.0,14.0,"Cairo Santos kicks off 59 yards, returned by Craig Reynolds for 28 yards (tackle by Elijah Hicks and Collin Johnson)",0.0,1.2,16.0,2024,230
2.0,0:33,1.0,10.0,DET 34,27.0,14.0,Jared Goff pass incomplete deep middle intended for Tim Patrick,1.2,0.66,16.0,2024,230
2.0,0:28,2.0,10.0,DET 34,27.0,14.0,Jared Goff pass complete short middle to Sione Vaki for 8 yards (tackle by Jonathan Owens and Tremaine Edmunds),0.66,1.03,16.0,2024,230
2.0,0:20,,,,,,Timeout #1 by Detroit Lions,,,16.0,2024,230
2.0,0:20,3.0,2.0,DET 42,27.0,14.0,Jared Goff pass complete short right to Sione Vaki for 12 yards (tackle by Kevin Byard and T.J. Edwards),1.03,2.52,16.0,2024,230
2.0,0:11,,,,,,Timeout #2 by Detroit Lions,,,16.0,2024,230
2.0,0:11,1.0,10.0,CHI 46,27.0,14.0,Jared Goff pass incomplete short middle intended for Sam LaPorta,2.52,1.98,16.0,2024,230
2.0,0:07,2.0,10.0,CHI 46,27.0,14.0,Jared Goff pass complete short right to Amon-Ra St. Brown for 4 yards (tackle by T.J. Edwards),1.98,1.82,16.0,2024,230
2.0,0:01,,,,,,Timeout #3 by Detroit Lions,,,16.0,2024,230
2.0,0:01,3.0,6.0,CHI 42,27.0,14.0,"Penalty on Hogan Hatten: False Start, 5 yards (accepted) (no play)",1.82,1.22,16.0,2024,230
2.0,0:01,3.0,10.0,CHI 47,27.0,14.0,Jake Bates 65 yard field goal no good,1.22,2.52,16.0,2024,230
3.0,15:00,,,CHI 35,27.0,14.0,"Cairo Santos kicks off 63 yards, returned by Sione Vaki for 19 yards (tackle by Daniel Hardy and Terell Smith)",0.0,0.34,16.0,2024,230
3.0,14:55,1.0,10.0,DET 21,27.0,14.0,Jared Goff pass complete short right to Jameson Williams for 25 yards (tackle by Jaylon Johnson),0.34,1.99,16.0,2024,230
3.0,14:20,1.0,10.0,DET 46,27.0,14.0,Jahmyr Gibbs left guard for 5 yards (tackle by Montez Sweat),1.99,2.13,16.0,2024,230
3.0,13:42,2.0,5.0,CHI 49,27.0,14.0,Jahmyr Gibbs right tackle for 8 yards (tackle by DeMarcus Walker),2.13,2.85,16.0,2024,230
3.0,13:00,1.0,10.0,CHI 41,27.0,14.0,"Jared Goff pass complete short middle to Craig Reynolds for 5 yards (tackle by Jaylon Johnson). Penalty on Jaylon Johnson: Unsportsmanlike Conduct / Defense, 15 yards (accepted)",2.85,4.17,16.0,2024,230
3.0,12:24,1.0,10.0,CHI 21,33.0,14.0,"Jared Goff pass complete deep left to Sam LaPorta for 21 yards, touchdown",4.17,7.0,16.0,2024,230
3.0,12:18,,,CHI 15,34.0,14.0,Jake Bates kicks extra point good,0.0,0.0,16.0,2024,230
3.0,12:18,,,DET 35,34.0,14.0,"Jake Bates kicks off 65 yards, touchback.",0.0,0.94,16.0,2024,230
3.0,12:18,1.0,10.0,CHI 30,34.0,14.0,D'Andre Swift right end for -1 yards (tackle by Levi Onwuzurike),0.94,0.26,16.0,2024,230
3.0,11:35,2.0,11.0,CHI 29,34.0,14.0,Caleb Williams pass complete deep middle to D.J. Moore for 17 yards (tackle by Terrion Arnold),0.26,1.99,16.0,2024,230
3.0,11:07,1.0,10.0,CHI 46,34.0,14.0,D'Andre Swift left end for 1 yard (tackle by Amik Robertson),1.99,1.59,16.0,2024,230
3.0,10:33,2.0,9.0,CHI 47,34.0,14.0,"Caleb Williams pass complete short right to Rome Odunze for no gain (tackle by Jack Campbell). Penalty on Keenan Allen: Offensive Offside, 5 yards (accepted) (no play)",1.59,0.91,16.0,2024,230
3.0,9:57,2.0,14.0,CHI 42,34.0,14.0,Caleb Williams pass incomplete short right,0.91,0.23,16.0,2024,230
3.0,9:56,3.0,14.0,CHI 42,34.0,14.0,Caleb Williams scrambles left end for 13 yards (tackle by Terrion Arnold),0.23,0.27,16.0,2024,230
3.0,9:09,4.0,1.0,DET 45,34.0,14.0,Caleb Williams pass complete deep right to Rome Odunze for 30 yards (tackle by Amik Robertson),0.27,4.58,16.0,2024,230
3.0,8:23,1.0,10.0,DET 15,34.0,14.0,Caleb Williams pass complete short left to D.J. Moore for 1 yard (tackle by Ben Niemann and Ifeatu Melifonwu),4.58,4.11,16.0,2024,230
3.0,7:45,2.0,9.0,DET 14,34.0,14.0,D'Andre Swift right end for -2 yards (tackle by Amik Robertson),4.11,3.04,16.0,2024,230
3.0,6:59,3.0,11.0,DET 16,34.0,14.0,Caleb Williams scrambles right tackle for 4 yards (tackle by Jack Campbell and Za'Darius Smith),3.04,2.63,16.0,2024,230
3.0,6:07,4.0,7.0,DET 12,34.0,17.0,Cairo Santos 30 yard field goal good,2.63,3.0,16.0,2024,230
3.0,6:03,,,CHI 35,34.0,17.0,"Cairo Santos kicks off 61 yards, returned by Sione Vaki for 36 yards (tackle by Amen Ogbongbemiga)",0.0,1.6,16.0,2024,230
3.0,5:56,1.0,10.0,DET 40,34.0,17.0,Jared Goff pass complete short middle to Jahmyr Gibbs for 5 yards (tackle by T.J. Edwards),1.6,1.73,16.0,2024,230
3.0,5:19,2.0,5.0,DET 45,34.0,17.0,Jahmyr Gibbs right end for 6 yards (tackle by Tyrique Stevenson and T.J. Edwards),1.73,2.32,16.0,2024,230
3.0,4:43,1.0,10.0,CHI 49,34.0,17.0,Jared Goff pass complete short right to Sam LaPorta for no gain (tackle by Tyrique Stevenson),2.32,1.78,16.0,2024,230
3.0,4:05,2.0,10.0,CHI 49,34.0,17.0,Jared Goff sacked by Zacch Pickens for -7 yards,1.78,0.17,16.0,2024,230
3.0,3:23,3.0,17.0,DET 44,34.0,17.0,Jared Goff pass complete short left to Amon-Ra St. Brown for 18 yards (tackle by Jonathan Owens),0.17,3.05,16.0,2024,230
3.0,2:36,1.0,10.0,CHI 38,34.0,17.0,Jameson Williams right end for 7 yards (tackle by Tyrique Stevenson),3.05,3.45,16.0,2024,230
3.0,1:59,2.0,3.0,CHI 31,34.0,17.0,Craig Reynolds right tackle for 11 yards (tackle by Kevin Byard and Kyler Gordon),3.45,4.24,16.0,2024,230
3.0,1:20,1.0,10.0,CHI 20,34.0,17.0,Craig Reynolds right tackle for 4 yards (tackle by Byron Cowart and Jonathan Ford),4.24,4.28,16.0,2024,230
3.0,0:35,2.0,6.0,CHI 16,34.0,17.0,Jahmyr Gibbs left guard for 3 yards (tackle by Tremaine Edmunds and Montez Sweat),4.28,4.1,16.0,2024,230
4.0,15:00,3.0,3.0,CHI 13,34.0,17.0,Jared Goff pass incomplete short right intended for Amon-Ra St. Brown,4.1,2.67,16.0,2024,230
4.0,14:54,4.0,3.0,CHI 13,34.0,17.0,Jared Goff pass incomplete short middle intended for Amon-Ra St. Brown (defended by Tremaine Edmunds),2.67,0.32,16.0,2024,230
4.0,14:51,1.0,10.0,CHI 13,34.0,17.0,Caleb Williams pass complete short left to Keenan Allen for 15 yards (tackle by Ben Niemann),-0.32,0.81,16.0,2024,230
4.0,14:12,1.0,10.0,CHI 28,34.0,17.0,Caleb Williams pass complete short right to Cole Kmet for 8 yards (tackle by Brian Branch and Amik Robertson),0.81,1.21,16.0,2024,230
4.0,13:33,2.0,3.0,CHI 35,34.0,17.0,"Caleb Williams aborted snap, recovered by D.J. Moore at CHI-31 (tackle by Al-Quadin Muhammad)",1.21,-0.03,16.0,2024,230
4.0,12:44,3.0,7.0,CHI 31,34.0,17.0,"Penalty on Larry Borom: False Start, 5 yards (accepted) (no play)",-0.03,-0.69,16.0,2024,230
4.0,12:44,3.0,12.0,CHI 26,34.0,17.0,Caleb Williams pass complete short right to Keenan Allen for 5 yards (tackle by Jack Campbell),-0.69,-1.31,16.0,2024,230
4.0,12:01,4.0,7.0,CHI 31,34.0,17.0,Caleb Williams pass complete short middle to Keenan Allen for 10 yards (tackle by Terrion Arnold),-1.31,1.66,16.0,2024,230
4.0,11:33,1.0,10.0,CHI 41,34.0,17.0,Caleb Williams pass complete short right to Keenan Allen for 10 yards (tackle by Terrion Arnold and Ben Niemann),1.66,2.32,16.0,2024,230
4.0,11:03,1.0,10.0,DET 49,34.0,17.0,Caleb Williams pass complete deep right to Keenan Allen for 22 yards (tackle by Brian Branch),2.32,3.78,16.0,2024,230
4.0,10:27,1.0,10.0,DET 27,34.0,17.0,"Penalty on DET: Defensive Too Many Men on Field, 5 yards (accepted) (no play)",3.78,4.51,16.0,2024,230
4.0,10:08,1.0,5.0,DET 22,34.0,17.0,Caleb Williams pass incomplete deep right,4.51,3.91,16.0,2024,230
4.0,9:54,2.0,5.0,DET 22,34.0,17.0,Caleb Williams pass complete short left to D.J. Moore for -1 yards (tackle by Brian Branch and Jack Campbell),3.91,3.07,16.0,2024,230
4.0,9:09,3.0,6.0,DET 23,34.0,17.0,"Penalty on Jake Curhan: False Start, 5 yards (accepted) (no play)",3.07,2.41,16.0,2024,230
4.0,9:09,3.0,11.0,DET 28,34.0,17.0,Caleb Williams sacked by Al-Quadin Muhammad for -9 yards,2.41,0.79,16.0,2024,230
4.0,8:21,4.0,20.0,DET 37,34.0,17.0,"Penalty on CHI: Delay of Game, 5 yards (accepted) (no play)",0.79,0.46,16.0,2024,230
4.0,8:21,4.0,25.0,DET 42,34.0,17.0,"Tory Taylor punts 30 yards, fair catch by Tom Kennedy at DET-12",0.46,0.35,16.0,2024,230
4.0,8:13,1.0,10.0,DET 12,34.0,17.0,Jahmyr Gibbs left guard for 5 yards (tackle by Darrell Taylor and T.J. Edwards),-0.35,-0.23,16.0,2024,230
4.0,7:29,2.0,5.0,DET 17,34.0,17.0,Jahmyr Gibbs right guard for 3 yards (tackle by DeMarcus Walker),-0.23,-0.48,16.0,2024,230
4.0,6:39,3.0,2.0,DET 20,34.0,17.0,"Penalty on Christian Mahogany: False Start, 5 yards (accepted) (no play)",-0.48,-1.07,16.0,2024,230
4.0,6:39,3.0,7.0,DET 15,34.0,17.0,Jared Goff pass complete short left to Amon-Ra St. Brown for 8 yards,-1.07,0.48,16.0,2024,230
4.0,6:02,1.0,10.0,DET 23,34.0,17.0,Craig Reynolds right guard for 4 yards (tackle by Byron Cowart),0.48,0.47,16.0,2024,230
4.0,5:54,,,,,,Timeout #1 by Chicago Bears,,,16.0,2024,230
4.0,5:54,2.0,6.0,DET 27,34.0,17.0,Jared Goff pass incomplete short left intended for Jahmyr Gibbs,0.47,-0.23,16.0,2024,230
4.0,5:49,3.0,6.0,DET 27,34.0,17.0,Jared Goff pass incomplete short right intended for Jameson Williams,-0.23,-1.57,16.0,2024,230
4.0,5:45,4.0,6.0,DET 27,34.0,17.0,"Jack Fox punts 47 yards, returned by Josh Blackwell for 9 yards (tackle by Hogan Hatten)",-1.57,-1.27,16.0,2024,230
4.0,5:36,1.0,10.0,CHI 35,34.0,17.0,Caleb Williams scrambles left end for 6 yards (tackle by Trevor Nowaske),1.27,1.53,16.0,2024,230
4.0,5:07,2.0,4.0,CHI 41,34.0,17.0,Caleb Williams pass complete short right to Keenan Allen for 7 yards (tackle by Kerby Joseph),1.53,2.13,16.0,2024,230
4.0,4:39,1.0,10.0,CHI 48,34.0,17.0,Caleb Williams pass incomplete short middle intended for Rome Odunze,2.13,1.58,16.0,2024,230
4.0,4:33,2.0,10.0,CHI 48,34.0,17.0,Caleb Williams scrambles left guard for 11 yards (tackle by Brian Branch),1.58,2.85,16.0,2024,230
4.0,3:53,1.0,10.0,DET 41,34.0,17.0,Caleb Williams sacked by Ifeatu Melifonwu for -2 yards,2.85,2.04,16.0,2024,230
4.0,3:30,2.0,12.0,DET 43,34.0,17.0,"Caleb Williams pass complete short left to Gerald Everett for 6 yards (tackle by Brian Branch). Penalty on Za'Darius Smith: Unnecessary Roughness / Defense, 15 yards (accepted)",2.04,4.11,16.0,2024,230
4.0,3:18,1.0,10.0,DET 22,34.0,17.0,"Caleb Williams pass complete short right to Rome Odunze for no gain (tackle by Brian Branch). Penalty on Al-Quadin Muhammad: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",4.11,4.44,16.0,2024,230
4.0,3:10,1.0,10.0,DET 17,34.0,17.0,Caleb Williams pass complete short middle to Keenan Allen for 6 yards (tackle by Brian Branch),4.44,4.89,16.0,2024,230
4.0,2:47,2.0,4.0,DET 11,34.0,17.0,Caleb Williams pass incomplete short left intended for D.J. Moore (defended by Terrion Arnold),4.89,4.1,16.0,2024,230
4.0,2:40,3.0,4.0,DET 11,34.0,17.0,Caleb Williams pass incomplete short middle intended for Rome Odunze (defended by Brian Branch),4.1,2.77,16.0,2024,230
4.0,2:36,4.0,4.0,DET 11,34.0,17.0,Caleb Williams pass incomplete short left intended for D.J. Moore,2.77,0.37,16.0,2024,230
4.0,2:30,1.0,10.0,DET 11,34.0,17.0,Jermar Jefferson right guard for 5 yards (tackle by Dominique Robinson),-0.37,-0.37,16.0,2024,230
4.0,2:00,2.0,6.0,DET 16,34.0,17.0,Jermar Jefferson right end for 5 yards (tackle by Tyrique Stevenson),-0.37,-0.37,16.0,2024,230
4.0,1:22,3.0,1.0,DET 21,34.0,17.0,Jermar Jefferson right guard for 3 yards (tackle by Zacch Pickens),-0.37,0.54,16.0,2024,230
