#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,SFO 30,3,1:30,9,Punt,0,49ers,16.0,2024,238
2,1,10:34,SFO 28,5,3:04,4,Punt,0,49ers,16.0,2024,238
3,1,3:30,SFO 30,10,4:16,70,Touchdown,0,49ers,16.0,2024,238
4,2,9:40,SFO 30,3,1:47,-9,Punt,0,49ers,16.0,2024,238
5,2,3:20,SFO 30,9,2:33,67,Field Goal,0,49ers,16.0,2024,238
6,3,10:57,SFO 30,9,5:04,47,Missed FG,0,49ers,16.0,2024,238
7,3,1:08,SFO 40,9,4:06,60,Touchdown,0,49ers,16.0,2024,238
8,4,9:31,SFO 10,4,2:54,27,Punt,0,49ers,16.0,2024,238
9,4,2:10,SFO 30,2,0:14,17,Interception,0,49ers,16.0,2024,238
10,4,1:36,SFO 30,9,1:26,52,Downs,0,49ers,16.0,2024,238
