Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Texans,-8.0,5.59,4.77,2.07,-3.92,-15.32,-14.26,-1.06,0.0,0.61,-3.59,5.37,0.61,-0.84,-0.94,16.0,2024,226
Chiefs,8.0,15.32,14.26,1.06,0.0,-5.59,-4.77,-2.07,3.92,-0.61,-5.37,3.59,0.84,-0.61,0.94,16.0,2024,226
