Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Mason Rudolph,TEN,23,34,252,11,31.4,215,6.3,134,5.8,3.9,118,5.1,2,6.1%,6,18.2%,1,2,0,3,4,11.4%,0,,16.0,2024,232
Anthony Richardson,IND,7,11,131,6,50.0,89,8.1,48,6.9,4.4,83,11.9,1,9.1%,3,27.3%,1,2,0,0,1,7.1%,2,5.5,16.0,2024,232
