Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Kendall Lamm,T,67,100%,0,0%,7,25%,1,Dolphins,16.0,2024,238
Robert Jones,G,67,100%,0,0%,7,25%,1,Dolphins,16.0,2024,238
Terron Armstead,T,67,100%,0,0%,0,0%,1,Dolphins,16.0,2024,238
Tua Tagovailoa,QB,67,100%,0,0%,0,0%,1,Dolphins,16.0,2024,238
Aaron Brewer,G,67,100%,0,0%,0,0%,1,Dolphins,16.0,2024,238
Malik Washington,WR,58,87%,0,0%,7,25%,1,Dolphins,16.0,2024,238
Tyreek Hill,WR,56,84%,0,0%,0,0%,1,Dolphins,16.0,2024,238
De'Von Achane,RB,50,75%,0,0%,0,0%,1,Dolphins,16.0,2024,238
Jonnu Smith,TE,37,55%,0,0%,0,0%,1,Dolphins,16.0,2024,238
Isaiah Wynn,G,34,51%,0,0%,7,25%,1,Dolphins,16.0,2024,238
Liam Eichenberg,G,33,49%,0,0%,7,25%,1,Dolphins,16.0,2024,238
Julian Hill,TE,31,46%,0,0%,14,50%,1,Dolphins,16.0,2024,238
Alec Ingold,FB,25,37%,0,0%,2,7%,1,Dolphins,16.0,2024,238
Durham Smythe,TE,24,36%,0,0%,6,21%,1,Dolphins,16.0,2024,238
Raheem Mostert,RB,21,31%,0,0%,4,14%,1,Dolphins,16.0,2024,238
River Cracraft,WR,18,27%,0,0%,0,0%,1,Dolphins,16.0,2024,238
Jeff Wilson,RB,7,10%,0,0%,6,21%,1,Dolphins,16.0,2024,238
Erik Ezukanma,WR,7,10%,0,0%,0,0%,1,Dolphins,16.0,2024,238
Jack Stoll,TE,1,1%,0,0%,2,7%,1,Dolphins,16.0,2024,238
Jevon Holland,SS,0,0%,64,100%,0,0%,1,Dolphins,16.0,2024,238
Jalen Ramsey,CB,0,0%,64,100%,0,0%,1,Dolphins,16.0,2024,238
Jordan Poyer,SS,0,0%,64,100%,0,0%,1,Dolphins,16.0,2024,238
Anthony Walker,LB,0,0%,62,97%,1,4%,1,Dolphins,16.0,2024,238
Zach Sieler,DE,0,0%,54,84%,12,43%,1,Dolphins,16.0,2024,238
Jordyn Brooks,LB,0,0%,50,78%,3,11%,1,Dolphins,16.0,2024,238
Emmanuel Ogbah,DE,0,0%,49,77%,5,18%,1,Dolphins,16.0,2024,238
Kendall Fuller,CB,0,0%,44,69%,0,0%,1,Dolphins,16.0,2024,238
Calais Campbell,DE,0,0%,37,58%,12,43%,1,Dolphins,16.0,2024,238
Kader Kohou,CB,0,0%,36,56%,0,0%,1,Dolphins,16.0,2024,238
Chop Robinson,LB,0,0%,34,53%,8,29%,1,Dolphins,16.0,2024,238
Benito Jones,DT,0,0%,33,52%,0,0%,1,Dolphins,16.0,2024,238
Quinton Bell,LB,0,0%,31,48%,21,75%,1,Dolphins,16.0,2024,238
Da'Shawn Hand,DE,0,0%,31,48%,5,18%,1,Dolphins,16.0,2024,238
Duke Riley,LB,0,0%,14,22%,21,75%,1,Dolphins,16.0,2024,238
Storm Duck,CB,0,0%,13,20%,15,54%,1,Dolphins,16.0,2024,238
Elijah Campbell,SS,0,0%,12,19%,17,61%,1,Dolphins,16.0,2024,238
Cameron Goode,LB,0,0%,6,9%,16,57%,1,Dolphins,16.0,2024,238
Matt Dickerson,DT,0,0%,4,6%,0,0%,1,Dolphins,16.0,2024,238
Siran Neal,CB,0,0%,2,3%,21,75%,1,Dolphins,16.0,2024,238
Patrick McMorris,SS,0,0%,0,0%,19,68%,1,Dolphins,16.0,2024,238
Tyrel Dodson,LB,0,0%,0,0%,16,57%,1,Dolphins,16.0,2024,238
Jason Sanders,K,0,0%,0,0%,15,54%,1,Dolphins,16.0,2024,238
Jake Bailey,P,0,0%,0,0%,9,32%,1,Dolphins,16.0,2024,238
Jake McQuaide,LS,0,0%,0,0%,9,32%,1,Dolphins,16.0,2024,238
Patrick Paul,T,0,0%,0,0%,7,25%,1,Dolphins,16.0,2024,238
Jackson Carman,T,0,0%,0,0%,7,25%,1,Dolphins,16.0,2024,238
