Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Mason Rudolph,TEN,4,3,0,3,16.0,2024,232
Tony Pollard,TEN,8,35,0,17,16.0,2024,232
Tyjae Spears,TEN,10,27,2,11,16.0,2024,232
Chigoziem Okonkwo,TEN,0,0,0,0,16.0,2024,232
Calvin Ridley,TEN,0,0,0,0,16.0,2024,232
Tyler Boyd,TEN,0,0,0,0,16.0,2024,232
Nick Westbrook-Ikhine,TEN,0,0,0,0,16.0,2024,232
David Martin-Robinson,TEN,0,0,0,0,16.0,2024,232
Mason Kinsey,TEN,0,0,0,0,16.0,2024,232
Anthony Richardson,IND,9,70,1,29,16.0,2024,232
Jonathan Taylor,IND,29,218,3,70,16.0,2024,232
Trey Sermon,IND,8,25,0,7,16.0,2024,232
Tyler Goodson,IND,4,22,0,7,16.0,2024,232
Josh Downs,IND,0,0,0,0,16.0,2024,232
Adonai Mitchell,IND,0,0,0,0,16.0,2024,232
Michael Pittman Jr.,IND,0,0,0,0,16.0,2024,232
Mo Alie-Cox,IND,0,0,0,0,16.0,2024,232
Andrew Ogletree,IND,0,0,0,0,16.0,2024,232
