Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Brock Purdy,SFO,0,0,0,0,0,16.0,2024,238
Deebo Samuel,SFO,9,7,96,1,27,16.0,2024,238
Patrick Taylor,SFO,5,1,1,0,1,16.0,2024,238
Kyle Juszczyk,SFO,3,1,20,0,20,16.0,2024,238
George Kittle,SFO,9,8,106,0,28,16.0,2024,238
Jauan Jennings,SFO,6,4,51,0,17,16.0,2024,238
Ricky Pearsall,SFO,4,4,37,0,21,16.0,2024,238
Eric Saubert,SFO,1,1,2,1,2,16.0,2024,238
Tua Tagovailoa,MIA,0,0,0,0,0,16.0,2024,238
De'Von Achane,MIA,7,6,70,0,20,16.0,2024,238
Raheem Mostert,MIA,2,2,15,0,13,16.0,2024,238
Jeff Wilson,MIA,0,0,0,0,0,16.0,2024,238
Alec Ingold,MIA,0,0,0,0,0,16.0,2024,238
Jonnu Smith,MIA,6,6,62,0,22,16.0,2024,238
Tyreek Hill,MIA,7,3,29,1,24,16.0,2024,238
Malik Washington,MIA,4,3,28,0,19,16.0,2024,238
River Cracraft,MIA,3,1,6,0,6,16.0,2024,238
Durham Smythe,MIA,2,1,5,0,5,16.0,2024,238
