Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Tyrone Tracy Jr.,NYG,7,26,0,3.0,14,2.0,12,1.7,0,,16.0,2024,228
Devin Singletary,NYG,4,12,0,,8,2.0,4,1.0,0,,16.0,2024,228
Drew Lock,NYG,1,1,0,0.0,0,0.0,1,1.0,0,,16.0,2024,228
Darius Slayton,NYG,1,6,0,0.0,4,4.0,2,2.0,0,,16.0,2024,228
Bijan Robinson,ATL,22,94,2,8.0,43,2.0,51,2.3,0,,16.0,2024,228
Tyler Allgeier,ATL,11,22,0,3.0,14,1.3,8,0.7,0,,16.0,2024,228
Michael Penix,ATL,4,3,0,0.0,2,0.5,1,0.3,0,,16.0,2024,228
Ray-Ray McCloud,ATL,1,8,0,0.0,7,7.0,1,1.0,0,,16.0,2024,228
