Player,Pos,home_team,team,week,year,game_id
Jared Goff,QB,0,Lions,16.0,2024,230
Jahmyr Gibbs,RB,0,Lions,16.0,2024,230
Jameson Williams,WR,0,Lions,16.0,2024,230
Amon-Ra St. Brown,WR,0,Lions,16.0,2024,230
Tim Patrick,WR,0,Lions,16.0,2024,230
Sam LaPorta,TE,0,Lions,16.0,2024,230
Christian Mahogany,OL,0,Lions,16.0,2024,230
Taylor Decker,T,0,Lions,16.0,2024,230
Penei Sewell,T,0,Lions,16.0,2024,230
Kevin Zeitler,G,0,Lions,16.0,2024,230
Frank Ragnow,C,0,Lions,16.0,2024,230
Levi Onwuzurike,DL,0,Lions,16.0,2024,230
Za'Darius Smith,DL,0,Lions,16.0,2024,230
D.J. Reader,DL,0,Lions,16.0,2024,230
Josh Paschal,DL,0,Lions,16.0,2024,230
Ben Niemann,LB,0,Lions,16.0,2024,230
Jack Campbell,LB,0,Lions,16.0,2024,230
Terrion Arnold,CB,0,Lions,16.0,2024,230
Amik Robertson,CB,0,Lions,16.0,2024,230
Brian Branch,DB,0,Lions,16.0,2024,230
Ifeatu Melifonwu,S,0,Lions,16.0,2024,230
Kerby Joseph,S,0,Lions,16.0,2024,230
