#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:53,CAR 30,15,7:58,70,Touchdown,1,Panthers,16.0,2024,229
2,2,14:37,CAR 30,6,3:02,70,Touchdown,1,Panthers,16.0,2024,229
3,2,9:19,ARI 30,4,1:24,30,Touchdown,1,Panthers,16.0,2024,229
4,2,5:57,CAR 20,3,1:37,5,Punt,1,Panthers,16.0,2024,229
5,2,0:07,CAR 30,1,0:07,-1,End of Half,1,Panthers,16.0,2024,229
6,3,15:00,CAR 34,11,5:29,55,Field Goal,1,Panthers,16.0,2024,229
7,3,5:00,CAR 30,6,4:01,27,Punt,1,Panthers,16.0,2024,229
8,3,0:03,CAR 42,6,2:59,58,Touchdown,1,Panthers,16.0,2024,229
9,4,6:56,CAR 30,3,2:04,-5,Punt,1,Panthers,16.0,2024,229
10,4,3:10,CAR 14,6,1:23,30,Punt,1,Panthers,16.0,2024,229
11,5,10:00,CAR 30,3,2:21,3,Punt,1,Panthers,16.0,2024,229
12,5,4:11,ARI 49,2,0:53,49,Touchdown,1,Panthers,16.0,2024,229
