Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jaguars,-4.0,-8.86,-4.47,-4.39,-7.39,3.51,-3.17,3.36,0.0,1.02,-2.82,4.7,0.59,-1.99,0.54,16.0,2024,237
Raiders,4.0,-3.51,3.17,-3.36,0.0,8.86,4.47,4.39,7.39,-1.02,-4.7,2.82,1.99,-0.59,-0.54,16.0,2024,237
