Player,Pos,home_team,team,week,year,game_id
Josh Allen,QB,1,Bills,16.0,2024,236
James Cook,RB,1,Bills,16.0,2024,236
Keon Coleman,WR,1,Bills,16.0,2024,236
Mack Hollins,WR,1,Bills,16.0,2024,236
Dawson Knox,TE,1,Bills,16.0,2024,236
Dalton Kincaid,TE,1,Bills,16.0,2024,236
Spencer Brown,T,1,Bills,16.0,2024,236
Dion Dawkins,T,1,Bills,16.0,2024,236
O'Cyrus Torrence,G,1,Bills,16.0,2024,236
Connor McGovern,G,1,Bills,16.0,2024,236
David Edwards,G,1,Bills,16.0,2024,236
A.J. Epenesa,DE,1,Bills,16.0,2024,236
Gregory Rousseau,DE,1,Bills,16.0,2024,236
DaQuan Jones,DT,1,Bills,16.0,2024,236
Ed Oliver,DT,1,Bills,16.0,2024,236
Terrel Bernard,LB,1,Bills,16.0,2024,236
Baylon Spector,LB,1,Bills,16.0,2024,236
Kaiir Elam,CB,1,Bills,16.0,2024,236
Taron Johnson,CB,1,Bills,16.0,2024,236
Christian Benford,CB,1,Bills,16.0,2024,236
Cameron Lewis,DB,1,Bills,16.0,2024,236
Cole Bishop,S,1,Bills,16.0,2024,236
