Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Theo Jackson,MIN,1,3,0,3,1,0.0,4,2,2,0,0,0,0,0,0,16.0,2024,235
Dallas Turner,MIN,1,4,0,4,1,0.0,3,1,2,0,0,0,0,0,0,16.0,2024,235
Andrew Van Ginkel,MIN,0,0,0,0,0,2.0,5,2,3,2,3,0,0,0,0,16.0,2024,235
Blake Cashman,MIN,0,0,0,0,1,0.0,12,9,3,1,0,0,0,0,0,16.0,2024,235
Byron Murphy,MIN,0,0,0,0,1,0.0,10,7,3,0,0,0,0,0,0,16.0,2024,235
Josh Metellus,MIN,0,0,0,0,0,0.0,7,2,5,0,2,0,0,0,0,16.0,2024,235
Camryn Bynum,MIN,0,0,0,0,1,0.0,6,2,4,1,0,0,0,0,0,16.0,2024,235
Bobby McCain,MIN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,16.0,2024,235
Jonathan Greenard,MIN,0,0,0,0,0,0.0,3,2,1,1,1,0,0,0,0,16.0,2024,235
Harrison Phillips,MIN,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,16.0,2024,235
Jerry Tillery,MIN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,16.0,2024,235
Jamin Davis,MIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2024,235
Stephon Gilmore,MIN,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0,0,16.0,2024,235
Patrick Jones II,MIN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,16.0,2024,235
Jonathan Bullard,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2024,235
Ty Chandler,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2024,235
Shaquill Griffin,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2024,235
Kamu Grugier-Hill,MIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2024,235
Levi Drake Rodriguez,MIN,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,16.0,2024,235
Trent Sherfield,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2024,235
Jay Ward,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2024,235
Sam Darnold,MIN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,16.0,2024,235
Jihad Ward,MIN,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,16.0,2024,235
Jarran Reed,SEA,0,0,0,0,1,1.0,4,3,1,1,2,0,0,0,1,16.0,2024,235
Derick Hall,SEA,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,16.0,2024,235
Boye Mafe,SEA,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,16.0,2024,235
Josh Jobe,SEA,0,0,0,0,1,0.0,7,7,0,0,0,0,0,0,0,16.0,2024,235
Tyrice Knight,SEA,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0,16.0,2024,235
Devon Witherspoon,SEA,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,16.0,2024,235
Ernest Jones,SEA,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,16.0,2024,235
Leonard Williams,SEA,0,0,0,0,0,0.0,5,3,2,0,1,0,0,0,0,16.0,2024,235
Coby Bryant,SEA,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,16.0,2024,235
Uchenna Nwosu,SEA,0,0,0,0,0,0.0,4,1,3,0,1,0,0,0,0,16.0,2024,235
Tre Brown,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2024,235
Rayshawn Jenkins,SEA,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2024,235
Julian Love,SEA,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,16.0,2024,235
Riq Woolen,SEA,0,0,0,0,3,0.0,2,1,1,0,0,0,0,0,0,16.0,2024,235
Johnathan Hankins,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2024,235
Dareke Young,SEA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2024,235
Dre'Mont Jones,SEA,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,16.0,2024,235
