Player,Pos,home_team,team,week,year,game_id
Geno Smith,QB,1,Seahawks,16.0,2024,235
Kenneth Walker III,RB,1,Seahawks,16.0,2024,235
Jaxon Smith-Njigba,WR,1,Seahawks,16.0,2024,235
D.K. Metcalf,WR,1,Seahawks,16.0,2024,235
Pharaoh Brown,TE,1,Seahawks,16.0,2024,235
AJ Barner,TE,1,Seahawks,16.0,2024,235
Abraham Lucas,T,1,Seahawks,16.0,2024,235
Charles Cross,T,1,Seahawks,16.0,2024,235
Sataoa Laumea,OG,1,Seahawks,16.0,2024,235
Laken Tomlinson,G,1,Seahawks,16.0,2024,235
Olusegun Oluwatimi,C,1,Seahawks,16.0,2024,235
Leonard Williams,DE,1,Seahawks,16.0,2024,235
Byron Murphy,DT,1,Seahawks,16.0,2024,235
Derick Hall,OLB,1,Seahawks,16.0,2024,235
Ernest Jones,LB,1,Seahawks,16.0,2024,235
Tyrice Knight,LB,1,Seahawks,16.0,2024,235
Boye Mafe,LB,1,Seahawks,16.0,2024,235
Josh Jobe,CB,1,Seahawks,16.0,2024,235
Coby Bryant,CB,1,Seahawks,16.0,2024,235
Devon Witherspoon,CB,1,Seahawks,16.0,2024,235
Rayshawn Jenkins,SS,1,Seahawks,16.0,2024,235
Julian Love,FS,1,Seahawks,16.0,2024,235
