Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Spencer Rattler,NOR,5,28,0,9,16.0,2024,240
Jordan Mims,NOR,4,16,0,9,16.0,2024,240
Kendre Miller,NOR,8,15,0,10,16.0,2024,240
Jamaal Williams,NOR,3,8,0,4,16.0,2024,240
Foster Moreau,NOR,0,0,0,0,16.0,2024,240
Dante Pettis,NOR,0,0,0,0,16.0,2024,240
Juwan Johnson,NOR,0,0,0,0,16.0,2024,240
Kevin Austin,NOR,0,0,0,0,16.0,2024,240
Cedrick Wilson Jr.,NOR,0,0,0,0,16.0,2024,240
Mason Tipton,NOR,0,0,0,0,16.0,2024,240
Jordan Love,GNB,1,2,0,2,16.0,2024,240
Malik Willis,GNB,3,-2,0,0,16.0,2024,240
Josh Jacobs,GNB,13,69,1,20,16.0,2024,240
Emanuel Wilson,GNB,11,52,1,17,16.0,2024,240
Chris Brooks,GNB,6,23,1,8,16.0,2024,240
Christian Watson,GNB,2,23,0,14,16.0,2024,240
Bo Melton,GNB,1,14,0,14,16.0,2024,240
Jayden Reed,GNB,1,5,0,5,16.0,2024,240
Tucker Kraft,GNB,1,2,0,2,16.0,2024,240
Romeo Doubs,GNB,0,0,0,0,16.0,2024,240
Dontayvion Wicks,GNB,0,0,0,0,16.0,2024,240
Luke Musgrave,GNB,0,0,0,0,16.0,2024,240
