Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,3.0,8.51,3.45,6.37,-0.65,-7.45,-13.5,6.55,15.42,1.61,-5.29,5.47,1.11,-1.44,1.76,16.0,2024,236
Patriots,-3.0,7.45,13.5,-6.55,-15.42,-8.51,-3.45,-6.37,0.65,-1.61,-5.47,5.29,1.44,-1.11,-1.76,16.0,2024,236
