Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Brock Purdy,SFO,26,40,313,16,37.2,180,4.5,111,4.3,2.8,202,7.8,2,5.4%,5,13.5%,3,12,2,3,8,17.4%,3,8.0,16.0,2024,238
Tua Tagovailoa,MIA,22,34,215,13,38.2,197,5.8,71,3.2,2.1,144,6.5,2,6.5%,2,6.5%,0,5,3,1,4,11.8%,0,,16.0,2024,238
