Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Drake Maye,NWE,2,1,16.0,2024,236
Rhamondre Stevenson,NWE,1,1,16.0,2024,236
Antonio Gibson,NWE,1,0,16.0,2024,236
Demario Douglas,NWE,0,0,16.0,2024,236
Dell Pettus,NWE,0,0,16.0,2024,236
Kayshon Boutte,NWE,0,0,16.0,2024,236
Austin Hooper,NWE,0,0,16.0,2024,236
Hunter Henry,NWE,0,0,16.0,2024,236
Kendrick Bourne,NWE,0,0,16.0,2024,236
Javon Baker,NWE,0,0,16.0,2024,236
Josh Allen,BUF,0,0,16.0,2024,236
James Cook,BUF,1,0,16.0,2024,236
Ty Johnson,BUF,0,0,16.0,2024,236
Ray Davis,BUF,0,0,16.0,2024,236
Mack Hollins,BUF,0,0,16.0,2024,236
Dawson Knox,BUF,0,0,16.0,2024,236
Khalil Shakir,BUF,1,0,16.0,2024,236
Keon Coleman,BUF,0,0,16.0,2024,236
Dalton Kincaid,BUF,0,0,16.0,2024,236
Amari Cooper,BUF,0,0,16.0,2024,236
