Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Eagles,-2.0,8.68,3.89,6.11,-3.63,-2.28,-3.97,4.23,20.24,-2.23,-11.87,8.66,1.17,-2.81,2.62,16.0,2024,234
Commanders,2.0,2.28,3.97,-4.23,-20.24,-8.68,-3.89,-6.11,3.63,2.23,-8.66,11.87,2.81,-1.17,-2.62,16.0,2024,234
