Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
C.J. Stroud,HOU,23,39,244,14,34.1,405,10.4,145,6.3,3.7,99,4.3,2,5.4%,7,18.9%,2,14,3,10,15,34.9%,2,11.5,16.0,2024,226
Patrick Mahomes,KAN,28,41,260,14,33.3,232,5.7,75,2.7,1.8,185,6.6,2,4.9%,8,19.5%,1,13,0,3,4,8.9%,3,11.7,16.0,2024,226
