Player,Pos,home_team,team,week,year,game_id
Kyler Murray,QB,0,Cardinals,16.0,2024,229
James Conner,RB,0,Cardinals,16.0,2024,229
Michael Wilson,WR,0,Cardinals,16.0,2024,229
Greg Dortch,WR,0,Cardinals,16.0,2024,229
Marvin Harrison Jr.,WR,0,Cardinals,16.0,2024,229
Trey McBride,TE,0,Cardinals,16.0,2024,229
Kelvin Beachum,OL,0,Cardinals,16.0,2024,229
Evan Brown,OL,0,Cardinals,16.0,2024,229
Jonah Williams,OL,0,Cardinals,16.0,2024,229
Hjalte Froholdt,OL,0,Cardinals,16.0,2024,229
Isaiah Adams,OL,0,Cardinals,16.0,2024,229
Roy Lopez,DL,0,Cardinals,16.0,2024,229
Dante Stills,DL,0,Cardinals,16.0,2024,229
L.J. Collier,DL,0,Cardinals,16.0,2024,229
Zaven Collins,OLB,0,Cardinals,16.0,2024,229
Julian Okwara,OLB,0,Cardinals,16.0,2024,229
Owen Pappoe,LB,0,Cardinals,16.0,2024,229
Kyzir White,LB,0,Cardinals,16.0,2024,229
Starling Thomas,CB,0,Cardinals,16.0,2024,229
Sean Murphy-Bunting,CB,0,Cardinals,16.0,2024,229
Jalen Thompson,S,0,Cardinals,16.0,2024,229
Budda Baker,S,0,Cardinals,16.0,2024,229
