Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jalen Hurts,PHI,0,0,0,0,0,15.0,2023,224
D'Andre Swift,PHI,3,2,1,0,6,15.0,2023,224
Kenneth Gainwell,PHI,1,0,0,0,0,15.0,2023,224
Dallas Goedert,PHI,9,4,30,0,18,15.0,2023,224
A.J. Brown,PHI,10,5,56,0,15,15.0,2023,224
DeVonta Smith,PHI,5,5,50,0,17,15.0,2023,224
Julio Jones,PHI,1,1,6,0,6,15.0,2023,224
Quez Watkins,PHI,1,0,0,0,0,15.0,2023,224
Drew Lock,SEA,0,0,0,0,0,15.0,2023,224
Kenneth Walker III,SEA,3,3,26,0,15,15.0,2023,224
Zach Charbonnet,SEA,1,0,0,0,0,15.0,2023,224
D.K. Metcalf,SEA,6,5,78,0,34,15.0,2023,224
Jaxon Smith-Njigba,SEA,4,4,48,1,29,15.0,2023,224
Tyler Lockett,SEA,9,3,21,0,12,15.0,2023,224
Noah Fant,SEA,5,3,16,0,6,15.0,2023,224
Will Dissly,SEA,2,2,9,0,5,15.0,2023,224
Colby Parkinson,SEA,1,1,6,0,6,15.0,2023,224
Jake Bobo,SEA,1,1,4,0,4,15.0,2023,224
