Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Tommy DeVito,NYG,0,0,0,0,0,15.0,2023,219
Tyrod Taylor,NYG,0,0,0,0,0,15.0,2023,219
Saquon Barkley,NYG,2,2,23,0,17,15.0,2023,219
Matt Breida,NYG,3,2,11,0,8,15.0,2023,219
Darius Slayton,NYG,8,4,63,0,33,15.0,2023,219
Darren Waller,NYG,6,4,40,0,29,15.0,2023,219
Wan'Dale Robinson,NYG,4,4,25,0,13,15.0,2023,219
Daniel Bellinger,NYG,2,2,13,0,8,15.0,2023,219
Lawrence Cager,NYG,1,1,9,0,9,15.0,2023,219
Eric Gray,NYG,4,3,6,0,3,15.0,2023,219
Jalin Hyatt,NYG,3,0,0,0,0,15.0,2023,219
Isaiah Hodgins,NYG,1,0,0,0,0,15.0,2023,219
Derek Carr,NOR,0,0,0,0,0,15.0,2023,219
Taysom Hill,NOR,1,1,4,0,4,15.0,2023,219
Alvin Kamara,NOR,5,5,44,0,17,15.0,2023,219
Jamaal Williams,NOR,1,1,2,0,2,15.0,2023,219
Juwan Johnson,NOR,2,2,38,1,23,15.0,2023,219
Rashid Shaheed,NOR,4,3,36,0,19,15.0,2023,219
A.T. Perry,NOR,2,2,34,0,18,15.0,2023,219
Lynn Bowden Jr.,NOR,5,3,31,0,17,15.0,2023,219
Foster Moreau,NOR,5,3,13,0,8,15.0,2023,219
Jimmy Graham,NOR,2,2,9,1,8,15.0,2023,219
Keith Kirkwood,NOR,1,1,7,1,7,15.0,2023,219
