Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Nick Mullens,MIN,0,0,0,0,0,15.0,2023,210
Justin Jefferson,MIN,10,7,84,0,19,15.0,2023,210
Ty Chandler,MIN,4,3,25,0,16,15.0,2023,210
Kene Nwangwu,MIN,0,0,0,0,0,15.0,2023,210
Jordan Addison,MIN,6,6,111,2,37,15.0,2023,210
T.J. Hockenson,MIN,7,6,63,0,16,15.0,2023,210
Josh Oliver,MIN,2,2,14,0,12,15.0,2023,210
K.J. Osborn,MIN,2,1,3,0,3,15.0,2023,210
Johnny Mundt,MIN,1,1,3,0,3,15.0,2023,210
Jake Browning,CIN,0,0,0,0,0,15.0,2023,210
Tanner Hudson,CIN,5,5,49,0,14,15.0,2023,210
Joe Mixon,CIN,3,3,14,0,7,15.0,2023,210
Chase Brown,CIN,3,3,28,0,13,15.0,2023,210
Trayveon Williams,CIN,1,1,2,0,2,15.0,2023,210
Ja'Marr Chase,CIN,4,4,64,0,25,15.0,2023,210
Tee Higgins,CIN,8,4,61,2,21,15.0,2023,210
Tyler Boyd,CIN,5,2,53,0,44,15.0,2023,210
Mitchell Wilcox,CIN,2,2,20,0,10,15.0,2023,210
Irv Smith Jr.,CIN,3,2,18,0,14,15.0,2023,210
Charlie Jones,CIN,3,2,10,0,7,15.0,2023,210
Andrei Iosivas,CIN,2,1,5,0,5,15.0,2023,210
Drew Sample,CIN,1,0,0,0,0,15.0,2023,210
