Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Baker Mayfield,TAM,2,-2,0,-1,15.0,2023,215
Rachaad White,TAM,21,89,0,22,15.0,2023,215
Chase Edmonds,TAM,3,13,0,9,15.0,2023,215
Chris Godwin,TAM,0,0,0,0,15.0,2023,215
David Moore,TAM,0,0,0,0,15.0,2023,215
Mike Evans,TAM,0,0,0,0,15.0,2023,215
Cade Otton,TAM,0,0,0,0,15.0,2023,215
Trey Palmer,TAM,0,0,0,0,15.0,2023,215
Ko Kieft,TAM,0,0,0,0,15.0,2023,215
Deven Thompkins,TAM,1,-1,0,-1,15.0,2023,215
Jordan Love,GNB,2,1,0,2,15.0,2023,215
Aaron Jones,GNB,13,53,0,20,15.0,2023,215
Patrick Taylor,GNB,1,6,0,6,15.0,2023,215
Dontayvion Wicks,GNB,0,0,0,0,15.0,2023,215
Tucker Kraft,GNB,0,0,0,0,15.0,2023,215
Jayden Reed,GNB,0,0,0,0,15.0,2023,215
Romeo Doubs,GNB,0,0,0,0,15.0,2023,215
Malik Heath,GNB,0,0,0,0,15.0,2023,215
Bo Melton,GNB,0,0,0,0,15.0,2023,215
Ben Sims,GNB,0,0,0,0,15.0,2023,215
Kenyan Drake,GNB,1,0,0,0,15.0,2023,215
