Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Russell Wilson,DEN,1,1,15.0,2023,212
Samaje Perine,DEN,0,0,15.0,2023,212
Javonte Williams,DEN,0,0,15.0,2023,212
Marvin Mims,DEN,0,0,15.0,2023,212
Jaleel McLaughlin,DEN,0,0,15.0,2023,212
Jerry Jeudy,DEN,0,0,15.0,2023,212
Courtland Sutton,DEN,0,0,15.0,2023,212
Adam Trautman,DEN,0,0,15.0,2023,212
Lucas Krull,DEN,0,0,15.0,2023,212
Lil'Jordan Humphrey,DEN,0,0,15.0,2023,212
Brandon Johnson,DEN,0,0,15.0,2023,212
Jared Goff,DET,0,0,15.0,2023,212
Jahmyr Gibbs,DET,0,0,15.0,2023,212
David Montgomery,DET,0,0,15.0,2023,212
Amon-Ra St. Brown,DET,0,0,15.0,2023,212
Sam LaPorta,DET,0,0,15.0,2023,212
Jameson Williams,DET,0,0,15.0,2023,212
Josh Reynolds,DET,0,0,15.0,2023,212
Kalif Raymond,DET,0,0,15.0,2023,212
Donovan Peoples-Jones,DET,0,0,15.0,2023,212
