Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Jonah Williams,T,70,100%,0,0%,5,19%,1,Bengals,15.0,2023,210
Ted Karras,C,70,100%,0,0%,5,19%,1,Bengals,15.0,2023,210
Orlando Brown Jr.,T,70,100%,0,0%,5,19%,1,Bengals,15.0,2023,210
Cordell Volson,G,70,100%,0,0%,5,19%,1,Bengals,15.0,2023,210
Jake Browning,QB,70,100%,0,0%,0,0%,1,Bengals,15.0,2023,210
Alex Cappa,G,66,94%,0,0%,0,0%,1,Bengals,15.0,2023,210
Tee Higgins,WR,61,87%,0,0%,0,0%,1,Bengals,15.0,2023,210
Ja'Marr Chase,WR,50,71%,0,0%,0,0%,1,Bengals,15.0,2023,210
Joe Mixon,RB,49,70%,0,0%,0,0%,1,Bengals,15.0,2023,210
Drew Sample,TE,40,57%,0,0%,15,56%,1,Bengals,15.0,2023,210
Tyler Boyd,WR,40,57%,0,0%,0,0%,1,Bengals,15.0,2023,210
Tanner Hudson,TE,25,36%,0,0%,4,15%,1,Bengals,15.0,2023,210
Andrei Iosivas,WR,18,26%,0,0%,18,67%,1,Bengals,15.0,2023,210
Mitchell Wilcox,TE,17,24%,0,0%,23,85%,1,Bengals,15.0,2023,210
Irv Smith Jr.,TE,17,24%,0,0%,0,0%,1,Bengals,15.0,2023,210
Chase Brown,RB,13,19%,0,0%,14,52%,1,Bengals,15.0,2023,210
Trenton Irwin,WR,10,14%,0,0%,0,0%,1,Bengals,15.0,2023,210
Cody Ford,G,6,9%,0,0%,5,19%,1,Bengals,15.0,2023,210
Trayveon Williams,RB,4,6%,0,0%,18,67%,1,Bengals,15.0,2023,210
Charlie Jones,WR,4,6%,0,0%,3,11%,1,Bengals,15.0,2023,210
Logan Wilson,LB,0,0%,68,100%,4,15%,1,Bengals,15.0,2023,210
Daxton Hill,FS,0,0%,67,99%,8,30%,1,Bengals,15.0,2023,210
Chidobe Awuzie,CB,0,0%,67,99%,4,15%,1,Bengals,15.0,2023,210
DJ Turner,CB,0,0%,67,99%,2,7%,1,Bengals,15.0,2023,210
Germaine Pratt,LB,0,0%,64,94%,0,0%,1,Bengals,15.0,2023,210
B.J. Hill,DT,0,0%,59,87%,4,15%,1,Bengals,15.0,2023,210
Jordan Battle,SS,0,0%,57,84%,0,0%,1,Bengals,15.0,2023,210
Sam Hubbard,DE,0,0%,54,79%,0,0%,1,Bengals,15.0,2023,210
Mike Hilton,CB,0,0%,52,76%,0,0%,1,Bengals,15.0,2023,210
Zachary Carter,DT,0,0%,43,63%,4,15%,1,Bengals,15.0,2023,210
Trey Hendrickson,DE,0,0%,41,60%,0,0%,1,Bengals,15.0,2023,210
Josh Tupou,NT,0,0%,38,56%,4,15%,1,Bengals,15.0,2023,210
Myles Murphy,DE,0,0%,27,40%,4,15%,1,Bengals,15.0,2023,210
Cameron Sample,DE,0,0%,16,24%,9,33%,1,Bengals,15.0,2023,210
Nick Scott,SS,0,0%,9,13%,22,81%,1,Bengals,15.0,2023,210
Akeem Davis-Gaither,LB,0,0%,6,9%,22,81%,1,Bengals,15.0,2023,210
Joseph Ossai,DE,0,0%,6,9%,1,4%,1,Bengals,15.0,2023,210
Jalen Davis,CB,0,0%,3,4%,15,56%,1,Bengals,15.0,2023,210
D.J. Reader,NT,0,0%,2,3%,0,0%,1,Bengals,15.0,2023,210
Devin Harper,LB,0,0%,1,1%,18,67%,1,Bengals,15.0,2023,210
Markus Bailey,LB,0,0%,1,1%,18,67%,1,Bengals,15.0,2023,210
Evan McPherson,K,0,0%,0,0%,10,37%,1,Bengals,15.0,2023,210
Cal Adomitis,LS,0,0%,0,0%,9,33%,1,Bengals,15.0,2023,210
Brad Robbins,P,0,0%,0,0%,9,33%,1,Bengals,15.0,2023,210
Max Scharping,G,0,0%,0,0%,5,19%,1,Bengals,15.0,2023,210
DJ Ivey,CB,0,0%,0,0%,5,19%,1,Bengals,15.0,2023,210
