Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Justin Fields,CHI,7,30,0,15,15.0,2023,214
Roschon Johnson,CHI,5,36,0,22,15.0,2023,214
Velus Jones Jr.,CHI,2,23,0,15,15.0,2023,214
Khalil Herbert,CHI,6,8,0,7,15.0,2023,214
D.J. Moore,CHI,0,0,0,0,15.0,2023,214
Cole Kmet,CHI,0,0,0,0,15.0,2023,214
Darnell Mooney,CHI,0,0,0,0,15.0,2023,214
Robert Tonyan,CHI,0,0,0,0,15.0,2023,214
Tyler Scott,CHI,1,-3,0,-3,15.0,2023,214
D'Onta Foreman,CHI,6,-6,0,2,15.0,2023,214
Joe Flacco,CLE,1,-1,0,-1,15.0,2023,214
Dorian Thompson-Robinson,CLE,0,0,0,0,15.0,2023,214
Jerome Ford,CLE,8,20,0,9,15.0,2023,214
Kareem Hunt,CLE,7,8,0,3,15.0,2023,214
Pierre Strong,CLE,2,2,0,2,15.0,2023,214
Amari Cooper,CLE,0,0,0,0,15.0,2023,214
David Njoku,CLE,0,0,0,0,15.0,2023,214
Marquise Goodwin,CLE,0,0,0,0,15.0,2023,214
Cedric Tillman,CLE,0,0,0,0,15.0,2023,214
Elijah Moore,CLE,0,0,0,0,15.0,2023,214
Jordan Akins,CLE,0,0,0,0,15.0,2023,214
Harrison Bryant,CLE,0,0,0,0,15.0,2023,214
