Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Russell Wilson,DEN,0,0,0,0,0,15.0,2023,212
Samaje Perine,DEN,1,1,11,0,11,15.0,2023,212
Javonte Williams,DEN,2,2,-7,0,-2,15.0,2023,212
Marvin Mims,DEN,2,0,0,0,0,15.0,2023,212
Jaleel McLaughlin,DEN,3,2,16,0,8,15.0,2023,212
Jerry Jeudy,DEN,7,3,74,0,40,15.0,2023,212
Courtland Sutton,DEN,6,5,71,0,23,15.0,2023,212
Adam Trautman,DEN,3,1,24,0,24,15.0,2023,212
Lucas Krull,DEN,3,1,18,0,18,15.0,2023,212
Lil'Jordan Humphrey,DEN,4,3,16,1,8,15.0,2023,212
Brandon Johnson,DEN,1,0,0,0,0,15.0,2023,212
Jared Goff,DET,0,0,0,0,0,15.0,2023,212
Jahmyr Gibbs,DET,2,2,8,1,9,15.0,2023,212
David Montgomery,DET,3,2,-3,0,4,15.0,2023,212
Amon-Ra St. Brown,DET,9,7,112,1,29,15.0,2023,212
Sam LaPorta,DET,6,5,56,3,19,15.0,2023,212
Jameson Williams,DET,7,4,47,0,18,15.0,2023,212
Josh Reynolds,DET,3,2,41,0,21,15.0,2023,212
Kalif Raymond,DET,1,1,12,0,12,15.0,2023,212
Donovan Peoples-Jones,DET,1,1,5,0,5,15.0,2023,212
