Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Sam Howell,WAS,0,0,0,0,0,15.0,2023,221
Jacoby Brissett,WAS,0,0,0,0,0,15.0,2023,221
Chris Rodriguez,WAS,0,0,0,0,0,15.0,2023,221
Antonio Gibson,WAS,5,5,20,0,8,15.0,2023,221
Terry McLaurin,WAS,12,6,141,1,48,15.0,2023,221
Curtis Samuel,WAS,9,5,41,2,19,15.0,2023,221
Jahan Dotson,WAS,1,1,12,0,12,15.0,2023,221
Logan Thomas,WAS,3,1,7,0,7,15.0,2023,221
Byron Pringle,WAS,1,1,5,0,5,15.0,2023,221
John Bates,WAS,1,0,0,0,0,15.0,2023,221
Tress Way,WAS,0,0,0,0,0,15.0,2023,221
Dyami Brown,WAS,1,0,0,0,0,15.0,2023,221
Jonathan Williams,WAS,1,0,0,0,0,15.0,2023,221
Matthew Stafford,LAR,0,0,0,0,0,15.0,2023,221
Kyren Williams,LAR,7,5,3,0,7,15.0,2023,221
Demarcus Robinson,LAR,3,2,44,1,23,15.0,2023,221
Royce Freeman,LAR,0,0,0,0,0,15.0,2023,221
Puka Nacua,LAR,8,5,50,0,18,15.0,2023,221
Cooper Kupp,LAR,8,8,111,1,62,15.0,2023,221
Tyler Higbee,LAR,5,4,36,0,14,15.0,2023,221
Davis Allen,LAR,1,1,14,0,14,15.0,2023,221
