Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Raiders,42.0,22.25,17.42,5.16,0.0,15.82,7.74,9.51,24.67,3.05,-5.95,2.31,9.51,-2.82,0.0,15.0,2023,209
Chargers,-42.0,-15.82,-7.74,-9.51,-24.67,-22.25,-17.42,-5.16,0.0,-3.05,-2.31,5.95,2.82,-9.51,0.0,15.0,2023,209
