Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Trevor Siemian,NYJ,14,26,110,0,2,2,19,21,32.5,15.0,2023,218
Zach Wilson,NYJ,4,11,26,0,0,4,37,8,44.9,15.0,2023,218
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Israel Abanikanda,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Dalvin Cook,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Garrett Wilson,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Allen Lazard,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Jeremy Ruckert,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Randall Cobb,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Ashtyn Davis,NYJ,0,0,0,0,0,0,0,0,,15.0,2023,218
Tua Tagovailoa,MIA,21,24,224,1,0,3,15,60,119.4,15.0,2023,218
Mike White,MIA,2,2,4,0,0,0,0,3,79.2,15.0,2023,218
Raheem Mostert,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
De'Von Achane,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
Jeff Wilson,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
Braxton Berrios,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
Chase Claypool,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
Cedrick Wilson Jr.,MIA,0,0,0,0,0,0,0,0,,15.0,2023,218
