Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Robert Jones,G,61,100%,0,0%,6,25%,1,Dolphins,15.0,2023,218
Lester Cotton,G,61,100%,0,0%,6,25%,1,Dolphins,15.0,2023,218
Liam Eichenberg,G,58,95%,0,0%,3,13%,1,Dolphins,15.0,2023,218
Terron Armstead,T,53,87%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Tua Tagovailoa,QB,53,87%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Cedrick Wilson Jr.,WR,47,77%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Durham Smythe,TE,43,70%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Jaylen Waddle,WR,41,67%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Raheem Mostert,RB,33,54%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Kendall Lamm,T,32,52%,0,0%,6,25%,1,Dolphins,15.0,2023,218
Austin Jackson,T,29,48%,0,0%,3,13%,1,Dolphins,15.0,2023,218
Braxton Berrios,WR,24,39%,0,0%,7,29%,1,Dolphins,15.0,2023,218
De'Von Achane,RB,24,39%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Robbie Chosen,WR,23,38%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Julian Hill,TE,22,36%,0,0%,5,21%,1,Dolphins,15.0,2023,218
Alec Ingold,FB,19,31%,0,0%,5,21%,1,Dolphins,15.0,2023,218
Tyler Kroft,TE,8,13%,0,0%,6,25%,1,Dolphins,15.0,2023,218
Kion Smith,G,8,13%,0,0%,6,25%,1,Dolphins,15.0,2023,218
Jeff Wilson,RB,8,13%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Mike White,QB,8,13%,0,0%,0,0%,1,Dolphins,15.0,2023,218
River Cracraft,WR,8,13%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Chase Claypool,WR,5,8%,0,0%,13,54%,1,Dolphins,15.0,2023,218
Jonotthan Harrison,C,3,5%,0,0%,0,0%,1,Dolphins,15.0,2023,218
Brandon Jones,FS,0,0%,58,100%,7,29%,1,Dolphins,15.0,2023,218
Elijah Campbell,SS,0,0%,58,100%,4,17%,1,Dolphins,15.0,2023,218
David Long,LB,0,0%,54,93%,4,17%,1,Dolphins,15.0,2023,218
Andrew Van Ginkel,LB,0,0%,51,88%,5,21%,1,Dolphins,15.0,2023,218
Kader Kohou,CB,0,0%,47,81%,7,29%,1,Dolphins,15.0,2023,218
Duke Riley,LB,0,0%,47,81%,6,25%,1,Dolphins,15.0,2023,218
Jalen Ramsey,CB,0,0%,47,81%,0,0%,1,Dolphins,15.0,2023,218
Eli Apple,CB,0,0%,44,76%,0,0%,1,Dolphins,15.0,2023,218
Christian Wilkins,DE,0,0%,42,72%,7,29%,1,Dolphins,15.0,2023,218
Zach Sieler,DE,0,0%,41,71%,7,29%,1,Dolphins,15.0,2023,218
Bradley Chubb,LB,0,0%,41,71%,0,0%,1,Dolphins,15.0,2023,218
Raekwon Davis,NT,0,0%,32,55%,1,4%,1,Dolphins,15.0,2023,218
Cameron Goode,LB,0,0%,20,34%,17,71%,1,Dolphins,15.0,2023,218
Da'Shawn Hand,DE,0,0%,16,28%,0,0%,1,Dolphins,15.0,2023,218
Nik Needham,CB,0,0%,14,24%,7,29%,1,Dolphins,15.0,2023,218
Ethan Bonner,CB,0,0%,11,19%,13,54%,1,Dolphins,15.0,2023,218
Calvin Munson,LB,0,0%,11,19%,13,54%,1,Dolphins,15.0,2023,218
Emmanuel Ogbah,DE,0,0%,4,7%,6,25%,1,Dolphins,15.0,2023,218
Justin Bethel,CB,0,0%,0,0%,18,75%,1,Dolphins,15.0,2023,218
Channing Tindall,LB,0,0%,0,0%,17,71%,1,Dolphins,15.0,2023,218
Cam Smith,CB,0,0%,0,0%,13,54%,1,Dolphins,15.0,2023,218
Jason Sanders,K,0,0%,0,0%,13,54%,1,Dolphins,15.0,2023,218
Darrynton Evans,RB,0,0%,0,0%,13,54%,1,Dolphins,15.0,2023,218
Jake Bailey,P,0,0%,0,0%,10,42%,1,Dolphins,15.0,2023,218
Blake Ferguson,LS,0,0%,0,0%,10,42%,1,Dolphins,15.0,2023,218
