Player,Pos,home_team,team,week,year,game_id
Cooper Rush,QB,0,Cowboys,3.0,2022,48
Ezekiel Elliott,RB,0,Cowboys,3.0,2022,48
Noah Brown,WR,0,Cowboys,3.0,2022,48
CeeDee Lamb,WR,0,Cowboys,3.0,2022,48
Jake Ferguson,TE,0,Cowboys,3.0,2022,48
Peyton Hendershot,TE,0,Cowboys,3.0,2022,48
Tyler Smith,OL,0,Cowboys,3.0,2022,48
Terence Steele,T,0,Cowboys,3.0,2022,48
Zack Martin,G,0,Cowboys,3.0,2022,48
Matt Farniok,G,0,Cowboys,3.0,2022,48
Tyler Biadasz,C,0,Cowboys,3.0,2022,48
DeMarcus Lawrence,DE,0,Cowboys,3.0,2022,48
Dorance Armstrong Jr.,DE,0,Cowboys,3.0,2022,48
Osa Odighizuwa,DT,0,Cowboys,3.0,2022,48
Quinton Bohanna,DT,0,Cowboys,3.0,2022,48
Micah Parsons,LB,0,Cowboys,3.0,2022,48
Leighton Vander Esch,LB,0,Cowboys,3.0,2022,48
Jourdan Lewis,CB,0,Cowboys,3.0,2022,48
Trevon Diggs,CB,0,Cowboys,3.0,2022,48
Anthony Brown,CB,0,Cowboys,3.0,2022,48
Malik Hooker,S,0,Cowboys,3.0,2022,48
Donovan Wilson,S,0,Cowboys,3.0,2022,48
