Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Logan Wilson,CIN,1,41,0,41,1,0.0,7,3,4,0,0,0,0,0,0,3.0,2022,37
Jessie Bates III,CIN,1,1,0,1,1,0.0,3,2,1,0,0,0,0,0,0,3.0,2022,37
Trey Hendrickson,CIN,0,0,0,0,0,2.5,4,2,2,0,4,0,0,0,2,3.0,2022,37
Cameron Sample,CIN,0,0,0,0,0,1.0,2,1,1,1,3,0,0,0,0,3.0,2022,37
B.J. Hill,CIN,0,0,0,0,1,0.5,4,1,3,0,0,2,0,0,1,3.0,2022,37
Akeem Davis-Gaither,CIN,0,0,0,0,0,0.0,13,9,4,1,0,0,0,0,0,3.0,2022,37
Vonn Bell,CIN,0,0,0,0,0,0.0,8,8,0,2,0,0,0,0,0,3.0,2022,37
Mike Hilton,CIN,0,0,0,0,1,0.0,8,5,3,2,0,0,0,0,0,3.0,2022,37
Chidobe Awuzie,CIN,0,0,0,0,3,0.0,5,5,0,0,0,0,0,0,0,3.0,2022,37
Eli Apple,CIN,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,3.0,2022,37
Zachary Carter,CIN,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,3.0,2022,37
Sam Hubbard,CIN,0,0,0,0,0,0.0,2,1,1,0,2,0,0,0,0,3.0,2022,37
D.J. Reader,CIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,3.0,2022,37
Ja'Marr Chase,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,37
Tre Flowers,CIN,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,3.0,2022,37
Clay Johnston,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,37
Stanley Morgan Jr.,CIN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,3.0,2022,37
Joseph Ossai,CIN,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,3.0,2022,37
Michael Thomas,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,37
Josh Tupou,CIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,37
Sheldon Rankins,NYJ,0,0,0,0,0,1.0,6,6,0,1,1,0,0,0,0,3.0,2022,37
Quinnen Williams,NYJ,0,0,0,0,0,1.0,4,3,1,1,3,0,0,0,0,3.0,2022,37
C.J. Mosley,NYJ,0,0,0,0,0,0.0,12,7,5,0,0,1,0,0,0,3.0,2022,37
Lamarcus Joyner,NYJ,0,0,0,0,0,0.0,7,2,5,0,2,0,0,0,0,3.0,2022,37
Quincy Williams,NYJ,0,0,0,0,0,0.0,7,6,1,1,1,0,0,0,0,3.0,2022,37
Jordan Whitehead,NYJ,0,0,0,0,1,0.0,5,1,4,0,0,0,0,0,0,3.0,2022,37
Sauce Gardner,NYJ,0,0,0,0,2,0.0,4,2,2,1,0,0,0,0,0,3.0,2022,37
Jermaine Johnson II,NYJ,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0,3.0,2022,37
Micheal Clemons,NYJ,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,3.0,2022,37
Marcell Harris,NYJ,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,3.0,2022,37
D.J. Reed,NYJ,0,0,0,0,1,0.0,3,3,0,1,0,0,0,0,0,3.0,2022,37
Kwon Alexander,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,3.0,2022,37
Michael Carter II,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,37
Ashtyn Davis,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,37
Brandin Echols,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,37
George Fant,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,3.0,2022,37
Carl Lawson,NYJ,0,0,0,0,0,0.0,0,0,0,0,2,0,0,0,0,3.0,2022,37
Alijah Vera-Tucker,NYJ,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,3.0,2022,37
