Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Mitchell Trubisky,PIT,0,0,0,0,0,3.0,2022,33
Najee Harris,PIT,3,3,5,0,9,3.0,2022,33
Jaylen Warren,PIT,1,1,3,0,3,3.0,2022,33
Chase Claypool,PIT,6,3,35,0,20,3.0,2022,33
Diontae Johnson,PIT,11,8,84,0,16,3.0,2022,33
Pat Freiermuth,PIT,4,2,41,0,26,3.0,2022,33
George Pickens,PIT,7,3,39,0,36,3.0,2022,33
Jacoby Brissett,CLE,0,0,0,0,0,3.0,2022,33
Nick Chubb,CLE,1,0,0,0,0,3.0,2022,33
Kareem Hunt,CLE,4,3,14,0,11,3.0,2022,33
Amari Cooper,CLE,11,7,101,1,32,3.0,2022,33
David Njoku,CLE,10,9,89,1,19,3.0,2022,33
Donovan Peoples-Jones,CLE,3,1,10,0,10,3.0,2022,33
David Bell,CLE,1,1,6,0,6,3.0,2022,33
Miller Forristall,CLE,1,0,0,0,0,3.0,2022,33
