Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Josh Allen,BUF,3,1,3.0,2022,34
Zack Moss,BUF,0,0,3.0,2022,34
Devin Singletary,BUF,0,0,3.0,2022,34
Isaiah McKenzie,BUF,0,0,3.0,2022,34
James Cook,BUF,0,0,3.0,2022,34
Stefon Diggs,BUF,0,0,3.0,2022,34
Gabriel Davis,BUF,0,0,3.0,2022,34
Dawson Knox,BUF,0,0,3.0,2022,34
Quintin Morris,BUF,0,0,3.0,2022,34
Reggie Gilliam,BUF,0,0,3.0,2022,34
Jake Kumerow,BUF,0,0,3.0,2022,34
Jamison Crowder,BUF,1,0,3.0,2022,34
Tua Tagovailoa,MIA,0,0,3.0,2022,34
Teddy Bridgewater,MIA,0,0,3.0,2022,34
Chase Edmonds,MIA,0,0,3.0,2022,34
Raheem Mostert,MIA,0,0,3.0,2022,34
Jaylen Waddle,MIA,0,0,3.0,2022,34
Tyreek Hill,MIA,0,0,3.0,2022,34
Durham Smythe,MIA,0,0,3.0,2022,34
River Cracraft,MIA,0,0,3.0,2022,34
Mike Gesicki,MIA,0,0,3.0,2022,34
Trent Sherfield,MIA,0,0,3.0,2022,34
Alec Ingold,MIA,0,0,3.0,2022,34
