Player,Pos,home_team,team,week,year,game_id
Tua Tagovailoa,QB,1,Dolphins,3.0,2022,34
Chase Edmonds,RB,1,Dolphins,3.0,2022,34
Alec Ingold,FB,1,Dolphins,3.0,2022,34
Tyreek Hill,WR,1,Dolphins,3.0,2022,34
Jaylen Waddle,WR,1,Dolphins,3.0,2022,34
Durham Smythe,TE,1,Dolphins,3.0,2022,34
Connor Williams,OL,1,Dolphins,3.0,2022,34
Liam Eichenberg,OL,1,Dolphins,3.0,2022,34
Robert Hunt,OL,1,Dolphins,3.0,2022,34
Greg Little,T,1,Dolphins,3.0,2022,34
Terron Armstead,T,1,Dolphins,3.0,2022,34
Emmanuel Ogbah,DE,1,Dolphins,3.0,2022,34
Zach Sieler,DT,1,Dolphins,3.0,2022,34
Christian Wilkins,DT,1,Dolphins,3.0,2022,34
Jaelan Phillips,LB,1,Dolphins,3.0,2022,34
Elandon Roberts,LB,1,Dolphins,3.0,2022,34
Jerome Baker,LB,1,Dolphins,3.0,2022,34
Kader Kohou,CB,1,Dolphins,3.0,2022,34
Nik Needham,CB,1,Dolphins,3.0,2022,34
Xavien Howard,CB,1,Dolphins,3.0,2022,34
Brandon Jones,S,1,Dolphins,3.0,2022,34
Jevon Holland,S,1,Dolphins,3.0,2022,34
