Player,Pos,home_team,team,week,year,game_id
Justin Fields,QB,1,Bears,3.0,2022,36
David Montgomery,RB,1,Bears,3.0,2022,36
Equanimeous St. Brown,WR,1,Bears,3.0,2022,36
Byron Pringle,WR,1,Bears,3.0,2022,36
Darnell Mooney,WR,1,Bears,3.0,2022,36
Cole Kmet,TE,1,Bears,3.0,2022,36
Larry Borom,OL,1,Bears,3.0,2022,36
Cody Whitehair,OL,1,Bears,3.0,2022,36
Lucas Patrick,OL,1,Bears,3.0,2022,36
Sam Mustipher,OL,1,Bears,3.0,2022,36
Braxton Jones,OL,1,Bears,3.0,2022,36
Justin Jones,DL,1,Bears,3.0,2022,36
Al-Quadin Muhammad,DL,1,Bears,3.0,2022,36
Robert Quinn,DL,1,Bears,3.0,2022,36
Angelo Blackson,DL,1,Bears,3.0,2022,36
Nicholas Morrow,LB,1,Bears,3.0,2022,36
Roquan Smith,LB,1,Bears,3.0,2022,36
Joe Thomas,LB,1,Bears,3.0,2022,36
Eddie Jackson,DB,1,Bears,3.0,2022,36
Kyler Gordon,DB,1,Bears,3.0,2022,36
Jaquan Brisker,DB,1,Bears,3.0,2022,36
Kindle Vildor,DB,1,Bears,3.0,2022,36
