Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Jameis Winston,NOR,25,41,353,1,2,1,11,49,76.6,3.0,2022,35
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Mark Ingram,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Chris Olave,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Michael Thomas,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Jarvis Landry,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Adam Trautman,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Nick Vannett,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Marquez Callaway,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,3.0,2022,35
Baker Mayfield,CAR,12,25,170,1,0,3,22,67,83.7,3.0,2022,35
Christian McCaffrey,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
D.J. Moore,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
Laviska Shenault Jr.,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
Shi Smith,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
Giovanni Ricci,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
Robbie Chosen,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,3.0,2022,35
