Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Joe Mixon,CIN,12,24,0,2.0,19,1.6,5,0.4,0,,3.0,2022,37
Samaje Perine,CIN,9,47,0,3.0,31,3.4,16,1.8,1,9.0,3.0,2022,37
Joe Burrow,CIN,5,0,0,1.0,0,0.0,0,0.0,0,,3.0,2022,37
Ja'Marr Chase,CIN,2,-2,0,0.0,-2,-1.0,0,0.0,0,,3.0,2022,37
Michael Carter,NYJ,11,39,0,2.0,35,3.2,4,0.4,0,,3.0,2022,37
Breece Hall,NYJ,8,39,0,2.0,28,3.5,11,1.4,1,8.0,3.0,2022,37
Braxton Berrios,NYJ,1,-2,0,,-2,-2.0,0,0.0,0,,3.0,2022,37
