Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cowboys,7.0,10.78,6.56,6.02,0.0,0.51,9.87,-9.71,2.63,-0.01,-3.66,3.84,1.59,-0.5,-1.28,3.0,2022,48
Giants,-7.0,-0.51,-9.87,9.71,-2.63,-10.78,-6.56,-6.02,0.0,0.01,-3.84,3.66,0.5,-1.59,1.28,3.0,2022,48
