Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,4.0,-7.1,-5.49,-4.91,-4.77,-1.78,-2.55,0.16,3.85,13.31,-1.71,3.62,7.67,-3.21,6.94,3.0,2022,38
Chiefs,-4.0,1.78,2.55,-0.16,-3.85,7.1,5.49,4.91,4.77,-13.31,-3.62,1.71,3.21,-7.67,-6.94,3.0,2022,38
