Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,-8.0,0.8,-0.23,2.37,0.0,-5.31,-9.38,2.75,5.53,-5.72,-5.56,3.05,-1.17,-2.21,0.17,3.0,2022,45
Rams,8.0,5.31,9.38,-2.75,-5.53,-0.8,0.23,-2.37,0.0,5.72,-3.05,5.56,2.21,1.17,-0.17,3.0,2022,45
