Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Joe Burrow,CIN,5,0,0,5,3.0,2022,37
Samaje Perine,CIN,9,47,0,7,3.0,2022,37
Joe Mixon,CIN,12,24,0,9,3.0,2022,37
Tyler Boyd,CIN,0,0,0,0,3.0,2022,37
Tee Higgins,CIN,0,0,0,0,3.0,2022,37
Mitchell Wilcox,CIN,0,0,0,0,3.0,2022,37
Hayden Hurst,CIN,0,0,0,0,3.0,2022,37
Chris Evans,CIN,0,0,0,0,3.0,2022,37
Ja'Marr Chase,CIN,2,-2,0,-1,3.0,2022,37
Joe Flacco,NYJ,0,0,0,0,3.0,2022,37
Breece Hall,NYJ,8,39,0,16,3.0,2022,37
Michael Carter,NYJ,11,39,0,9,3.0,2022,37
Tyler Conklin,NYJ,0,0,0,0,3.0,2022,37
Garrett Wilson,NYJ,0,0,0,0,3.0,2022,37
Elijah Moore,NYJ,0,0,0,0,3.0,2022,37
Corey Davis,NYJ,0,0,0,0,3.0,2022,37
C.J. Uzomah,NYJ,0,0,0,0,3.0,2022,37
Braxton Berrios,NYJ,1,-2,0,-2,3.0,2022,37
