Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Emmanuel Moseley,SFO,0,7,5,71.4%,51.0,10.2,7.3,0.0,92.0,6.4,23.0,28.0,0,0,0,0.0,0,8,1,11.1%,3.0,2022,47
Dre Greenlaw,SFO,0,6,5,83.3%,38.0,7.6,6.3,0.0,93.1,0.3,0.0,38.0,1,0,0,0.0,0,10,0,0.0%,3.0,2022,47
Deommodore Lenoir,SFO,0,6,4,66.7%,4.0,1.0,0.7,0.0,70.1,1.3,-5.0,9.0,1,1,0,0.0,1,5,0,0.0%,3.0,2022,47
Tashaun Gipson,SFO,0,3,3,100.0%,44.0,14.7,14.7,0.0,118.7,13.0,39.0,5.0,0,0,0,0.0,0,5,0,0.0%,3.0,2022,47
Fred Warner,SFO,0,4,2,50.0%,39.0,19.5,9.8,0.0,84.4,7.5,29.0,10.0,2,0,0,0.0,0,7,1,12.5%,3.0,2022,47
Charvarius Ward,SFO,0,6,2,33.3%,27.0,13.5,4.5,0.0,48.6,17.3,24.0,3.0,1,0,0,0.0,0,8,0,0.0%,3.0,2022,47
Samuel Womack,SFO,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-2.0,-2.0,2.0,0,0,0,0.0,0,2,0,0.0%,3.0,2022,47
Nick Bosa,SFO,0,0,0,,,,,,,,,,0,1,3,1.0,5,2,0,0.0%,3.0,2022,47
Kevin Givens,SFO,0,0,0,,,,,,,,,,0,1,0,1.0,2,3,1,25.0%,3.0,2022,47
Drake Jackson,SFO,0,0,0,,,,,,,,,,0,0,1,1.0,2,1,0,0.0%,3.0,2022,47
Javon Kinlaw,SFO,0,0,0,,,,,,,,,,0,2,0,0.0,2,1,1,50.0%,3.0,2022,47
Samson Ebukam,SFO,0,0,0,,,,,,,,,,2,0,1,0.0,1,2,0,0.0%,3.0,2022,47
Kerry Hyder,SFO,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,3.0,2022,47
Taybor Pepper,SFO,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%,3.0,2022,47
Talanoa Hufanga,SFO,0,2,0,0.0%,,,0.0,,39.6,16.5,,,4,0,0,0.0,0,4,0,0.0%,3.0,2022,47
Azeez Al-Shaair,SFO,0,0,0,,,,,,,,,,1,0,0,0.0,0,5,2,28.6%,3.0,2022,47
Josey Jewell,DEN,0,4,4,100.0%,55.0,13.8,13.8,0.0,118.7,8.3,33.0,22.0,2,0,1,1.0,2,9,1,10.0%,3.0,2022,47
Kareem Jackson,DEN,0,5,4,80.0%,56.0,14.0,11.2,0.0,113.3,10.4,41.0,15.0,0,0,0,0.0,0,6,2,25.0%,3.0,2022,47
P.J. Locke,DEN,0,3,3,100.0%,27.0,9.0,9.0,0.0,104.2,2.0,6.0,21.0,0,0,0,0.0,0,4,1,20.0%,3.0,2022,47
K'Waun Williams,DEN,0,4,3,75.0%,42.0,14.0,10.5,0.0,108.3,8.0,28.0,14.0,1,0,0,0.0,0,5,0,0.0%,3.0,2022,47
Ronald Darby,DEN,0,5,2,40.0%,13.0,6.5,2.6,1.0,87.5,0.2,4.0,9.0,0,0,0,0.0,0,3,1,25.0%,3.0,2022,47
Bradley Chubb,DEN,0,1,1,100.0%,24.0,24.0,24.0,0.0,118.7,23.0,23.0,1.0,7,1,0,1.0,2,2,1,33.3%,3.0,2022,47
Caden Sterns,DEN,0,3,1,33.3%,25.0,25.0,8.3,0.0,64.6,10.7,14.0,11.0,0,0,0,0.0,0,4,1,20.0%,3.0,2022,47
Randy Gregory,DEN,0,0,0,,,,,,,,,,7,0,1,1.0,2,3,0,0.0%,3.0,2022,47
Dre'Mont Jones,DEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,3.0,2022,47
Mike Purcell,DEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,5,0,0.0%,3.0,2022,47
Jonas Griffith,DEN,1,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%,3.0,2022,47
Patrick Surtain II,DEN,0,6,0,0.0%,,,0.0,,39.6,13.8,,,1,0,0,0.0,0,1,0,0.0%,3.0,2022,47
Baron Browning,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,3.0,2022,47
Nik Bonitto,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,3.0,2022,47
