Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Andrew Thomas,T,72,100%,0,0%,5,17%,1,Giants,3.0,2022,48
Ben Bredeson,C,72,100%,0,0%,5,17%,1,Giants,3.0,2022,48
Mark Glowinski,G,72,100%,0,0%,5,17%,1,Giants,3.0,2022,48
Evan Neal,T,72,100%,0,0%,5,17%,1,Giants,3.0,2022,48
Daniel Jones,QB,72,100%,0,0%,0,0%,1,Giants,3.0,2022,48
Jon Feliciano,C,72,100%,0,0%,0,0%,1,Giants,3.0,2022,48
Saquon Barkley,RB,66,92%,0,0%,0,0%,1,Giants,3.0,2022,48
Sterling Shepard,WR,58,81%,0,0%,0,0%,1,Giants,3.0,2022,48
Richie James,WR,53,74%,0,0%,4,14%,1,Giants,3.0,2022,48
David Sills,WR,45,63%,0,0%,0,0%,1,Giants,3.0,2022,48
Daniel Bellinger,TE,43,60%,0,0%,0,0%,1,Giants,3.0,2022,48
Tanner Hudson,TE,27,38%,0,0%,6,21%,1,Giants,3.0,2022,48
Kenny Golladay,WR,24,33%,0,0%,0,0%,1,Giants,3.0,2022,48
Chris Myarick,TE,21,29%,0,0%,16,55%,1,Giants,3.0,2022,48
Darius Slayton,WR,14,19%,0,0%,0,0%,1,Giants,3.0,2022,48
Matt Breida,RB,8,11%,0,0%,14,48%,1,Giants,3.0,2022,48
Devery Hamilton,T,1,1%,0,0%,5,17%,1,Giants,3.0,2022,48
Julian Love,SS,0,0%,64,100%,16,55%,1,Giants,3.0,2022,48
Xavier McKinney,FS,0,0%,64,100%,8,28%,1,Giants,3.0,2022,48
Tae Crowder,LB,0,0%,64,100%,8,28%,1,Giants,3.0,2022,48
Adoree' Jackson,CB,0,0%,63,99%,5,17%,1,Giants,3.0,2022,48
Dexter Lawrence,DT,0,0%,52,81%,8,28%,1,Giants,3.0,2022,48
Jihad Ward,LB,0,0%,42,66%,8,28%,1,Giants,3.0,2022,48
Fabian Moreau,CB,0,0%,39,61%,10,35%,1,Giants,3.0,2022,48
Kayvon Thibodeaux,LB,0,0%,37,58%,0,0%,1,Giants,3.0,2022,48
Darnay Holmes,CB,0,0%,35,55%,1,3%,1,Giants,3.0,2022,48
Nick Williams,DT,0,0%,35,55%,0,0%,1,Giants,3.0,2022,48
Oshane Ximines,LB,0,0%,34,53%,15,52%,1,Giants,3.0,2022,48
Micah McFadden,LB,0,0%,30,47%,13,45%,1,Giants,3.0,2022,48
Azeez Ojulari,LB,0,0%,30,47%,0,0%,1,Giants,3.0,2022,48
Justin Ellis,DT,0,0%,29,45%,0,0%,1,Giants,3.0,2022,48
Henry Mondeaux,DT,0,0%,29,45%,0,0%,1,Giants,3.0,2022,48
Cordale Flott,DB,0,0%,19,30%,10,35%,1,Giants,3.0,2022,48
Austin Calitro,LB,0,0%,13,20%,5,17%,1,Giants,3.0,2022,48
D.J. Davidson,DT,0,0%,12,19%,8,28%,1,Giants,3.0,2022,48
Dane Belton,DB,0,0%,11,17%,8,28%,1,Giants,3.0,2022,48
Jason Pinnock,CB,0,0%,1,2%,14,48%,1,Giants,3.0,2022,48
Carter Coughlin,LB,0,0%,0,0%,24,83%,1,Giants,3.0,2022,48
Cam Brown,LB,0,0%,0,0%,24,83%,1,Giants,3.0,2022,48
Gary Brightwell,RB,0,0%,0,0%,16,55%,1,Giants,3.0,2022,48
Antonio Williams,RB,0,0%,0,0%,16,55%,1,Giants,3.0,2022,48
Graham Gano,K,0,0%,0,0%,10,35%,1,Giants,3.0,2022,48
Casey Kreiter,LS,0,0%,0,0%,8,28%,1,Giants,3.0,2022,48
Jamie Gillan,P,0,0%,0,0%,8,28%,1,Giants,3.0,2022,48
Joshua Ezeudu,G,0,0%,0,0%,5,17%,1,Giants,3.0,2022,48
Jack Anderson,G,0,0%,0,0%,5,17%,1,Giants,3.0,2022,48
