0,1,week,year,game_id
Won Toss,Saints (deferred),3.0,2022,35
Roof,outdoors,3.0,2022,35
Surface,grass,3.0,2022,35
Duration,3:01,3.0,2022,35
Attendance,70496,3.0,2022,35
Weather,"68 degrees, relative humidity 70%, wind 7 mph",3.0,2022,35
Vegas Line,New Orleans Saints -2.5,3.0,2022,35
Over/Under,41.0 (under),3.0,2022,35
