Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Pete Werner,NOR,0,4,4,100.0%,44.0,11.0,11.0,0.0,112.5,0.8,3.0,41.0,1,0,0,0.0,0,10,0,0.0%,3.0,2022,35
Demario Davis,NOR,0,4,3,75.0%,30.0,10.0,7.5,0.0,95.8,-0.5,-9.0,39.0,4,0,1,1.0,2,5,0,0.0%,3.0,2022,35
Bradley Roby,NOR,0,8,2,25.0%,38.0,19.0,4.8,0.0,46.9,13.3,32.0,6.0,1,0,0,0.0,0,4,0,0.0%,3.0,2022,35
P.J. Williams,NOR,0,4,2,50.0%,74.0,37.0,18.5,1.0,135.4,6.3,5.0,69.0,0,0,0,0.0,0,6,0,0.0%,3.0,2022,35
Tyrann Mathieu,NOR,0,2,1,50.0%,24.0,24.0,12.0,0.0,93.7,7.0,18.0,6.0,1,0,0,0.0,0,4,0,0.0%,3.0,2022,35
Kaden Elliss,NOR,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,-3.0,-3.0,12.0,1,0,0,0.0,0,2,1,33.3%,3.0,2022,35
Justin Evans,NOR,0,2,1,50.0%,-2.0,-2.0,-1.0,0.0,56.2,-0.5,-2.0,0.0,1,0,0,0.0,0,3,0,0.0%,3.0,2022,35
Payton Turner,NOR,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-5.0,-5.0,4.0,0,0,0,0.0,0,1,0,0.0%,3.0,2022,35
Tanoh Kpassagnon,NOR,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,-6.0,-6.0,14.0,0,0,0,0.0,0,2,0,0.0%,3.0,2022,35
Kentavius Street,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,3.0,2022,35
David Onyemata,NOR,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,3.0,2022,35
Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,3.0,2022,35
J.T. Gray,NOR,0,0,0,,,,,,,,,,2,0,0,0.5,1,3,0,0.0%,3.0,2022,35
Carl Granderson,NOR,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%,3.0,2022,35
Marcus Davenport,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,3.0,2022,35
Marshon Lattimore,NOR,0,1,0,0.0%,,,0.0,,39.6,24.0,,,0,0,0,0.0,0,0,0,,3.0,2022,35
Paulson Adebo,NOR,0,1,0,0.0%,,,0.0,,39.6,17.0,,,0,0,0,0.0,0,1,0,0.0%,3.0,2022,35
C.J. Henderson,CAR,0,10,8,80.0%,104.0,13.0,10.4,0.0,110.0,11.0,76.0,28.0,0,0,0,0.0,0,6,0,0.0%,3.0,2022,35
Jeremy Chinn,CAR,0,9,6,66.7%,138.0,23.0,15.3,0.0,109.7,25.7,109.0,29.0,3,1,0,1.0,2,8,0,0.0%,3.0,2022,35
Myles Hartsfield,CAR,0,6,5,83.3%,37.0,7.4,6.2,1.0,131.9,4.2,23.0,14.0,4,1,0,0.0,1,3,0,0.0%,3.0,2022,35
Shaq Thompson,CAR,0,7,5,71.4%,51.0,10.2,7.3,0.0,92.0,7.0,30.0,21.0,3,0,0,0.0,0,4,0,0.0%,3.0,2022,35
Donte Jackson,CAR,0,5,3,60.0%,62.0,20.7,12.4,0.0,103.7,9.2,55.0,7.0,0,0,0,0.0,0,3,0,0.0%,3.0,2022,35
Frankie Luvu,CAR,0,4,2,50.0%,15.0,7.5,3.8,0.0,59.4,2.0,13.0,2.0,8,1,0,0.0,1,5,0,0.0%,3.0,2022,35
Xavier Woods,CAR,0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,16.0,13.0,0.0,4,0,1,0.0,1,2,0,0.0%,3.0,2022,35
Jaycee Horn,CAR,1,4,1,25.0%,23.0,23.0,5.8,0.0,11.5,29.8,17.0,6.0,2,0,1,0.0,1,2,0,0.0%,3.0,2022,35
Keith Taylor,CAR,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,9.5,7.0,1.0,0,0,0,0.0,0,1,0,0.0%,3.0,2022,35
Cory Littleton,CAR,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0,0,0,0.0,0,4,0,0.0%,3.0,2022,35
Brian Burns,CAR,0,0,0,,,,,,,,,,1,1,1,0.0,2,0,0,,3.0,2022,35
Marquan McCall,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,3.0,2022,35
Marquis Haynes,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,3.0,2022,35
Damien Wilson,CAR,0,0,0,,,,,,,,,,1,1,0,0.0,1,2,0,0.0%,3.0,2022,35
