0,1,week,year,game_id
Won Toss,Vikings (deferred),3.0,2022,39
Roof,dome,3.0,2022,39
Surface,sportturf,3.0,2022,39
Duration,3:14,3.0,2022,39
Attendance,66638,3.0,2022,39
Vegas Line,Minnesota Vikings -6.0,3.0,2022,39
Over/Under,52.5 (under),3.0,2022,39
