Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Jameis Winston,NOR,0,0,0,0,0,3.0,2022,35
Alvin Kamara,NOR,7,2,12,0,6,3.0,2022,35
Mark Ingram,NOR,0,0,0,0,0,3.0,2022,35
Chris Olave,NOR,13,9,147,0,49,3.0,2022,35
Tre'Quan Smith,NOR,5,4,105,0,48,3.0,2022,35
Michael Thomas,NOR,5,5,49,0,16,3.0,2022,35
Jarvis Landry,NOR,5,2,22,0,13,3.0,2022,35
Adam Trautman,NOR,1,1,9,0,9,3.0,2022,35
Nick Vannett,NOR,1,1,5,0,5,3.0,2022,35
Marquez Callaway,NOR,1,1,4,1,4,3.0,2022,35
Juwan Johnson,NOR,1,0,0,0,0,3.0,2022,35
Baker Mayfield,CAR,0,0,0,0,0,3.0,2022,35
Christian McCaffrey,CAR,4,2,7,0,8,3.0,2022,35
Chuba Hubbard,CAR,0,0,0,0,0,3.0,2022,35
D.J. Moore,CAR,6,1,2,0,2,3.0,2022,35
Laviska Shenault Jr.,CAR,2,2,90,1,67,3.0,2022,35
Shi Smith,CAR,2,2,22,0,24,3.0,2022,35
Giovanni Ricci,CAR,2,1,15,0,15,3.0,2022,35
Robbie Chosen,CAR,4,1,14,0,14,3.0,2022,35
Ian Thomas,CAR,3,2,13,0,9,3.0,2022,35
Tommy Tremble,CAR,1,1,7,0,7,3.0,2022,35
