Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,27.0,18.06,15.48,1.72,0.0,10.35,5.78,4.24,9.69,-2.6,-3.89,1.83,1.26,-1.72,-0.08,3.0,2022,43
Chargers,-27.0,-10.35,-5.78,-4.24,-9.69,-18.06,-15.48,-1.72,0.0,2.6,-1.83,3.89,1.72,-1.26,0.08,3.0,2022,43
