#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,TAM 25,10,5:55,48,Field Goal,1,Buccaneers,3.0,2022,46
2,1,3:01,TAM 23,3,2:28,4,Punt,1,Buccaneers,3.0,2022,46
3,2,8:44,TAM 25,3,2:47,-8,Punt,1,Buccaneers,3.0,2022,46
4,2,2:02,TAM 20,6,1:21,54,Fumble,1,Buccaneers,3.0,2022,46
5,2,0:06,TAM 13,1,0:06,-1,End of Half,1,Buccaneers,3.0,2022,46
6,3,12:46,TAM 21,5,1:28,29,Fumble,1,Buccaneers,3.0,2022,46
7,3,10:00,TAM 2,3,0:34,5,Punt,1,Buccaneers,3.0,2022,46
8,3,7:52,GNB 47,5,1:30,20,Field Goal,1,Buccaneers,3.0,2022,46
9,3,3:29,TAM 11,5,2:54,9,Punt,1,Buccaneers,3.0,2022,46
10,4,13:17,TAM 14,3,1:59,8,Punt,1,Buccaneers,3.0,2022,46
11,4,8:40,TAM 25,4,2:43,16,Punt,1,Buccaneers,3.0,2022,46
12,4,3:04,TAM 11,13,2:50,89,Touchdown,1,Buccaneers,3.0,2022,46
