Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Kenny Clark,GNB,0,0,0,0,0,2.0,4,3,1,2,2,0,0,0,0,3.0,2022,46
Rashan Gary,GNB,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0,3.0,2022,46
De'Vondre Campbell,GNB,0,0,0,0,1,0.0,14,8,6,1,0,0,0,0,0,3.0,2022,46
Rasul Douglas,GNB,0,0,0,0,2,0.0,8,8,0,0,0,0,0,0,0,3.0,2022,46
Keisean Nixon,GNB,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,1,3.0,2022,46
Quay Walker,GNB,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,1,3.0,2022,46
Adrian Amos,GNB,0,0,0,0,0,0.0,3,1,2,1,1,0,0,0,0,3.0,2022,46
Dean Lowry,GNB,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,3.0,2022,46
Rudy Ford,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Tipa Galeai,GNB,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,3.0,2022,46
Allen Lazard,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Dallin Leavitt,GNB,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,3.0,2022,46
Isaiah McDuffie,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Jarran Reed,GNB,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,3.0,2022,46
Darnell Savage Jr.,GNB,0,0,0,0,0,0.0,1,1,0,0,0,1,2,0,0,3.0,2022,46
Eric Stokes,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Romeo Doubs,GNB,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,3.0,2022,46
Logan Ryan,TAM,1,0,0,0,1,0.0,0,0,0,0,0,1,0,0,0,3.0,2022,46
Logan Hall,TAM,0,0,0,0,0,1.0,1,1,0,1,3,0,0,0,0,3.0,2022,46
Mike Edwards,TAM,0,0,0,0,0,0.0,13,9,4,1,0,0,0,0,0,3.0,2022,46
Lavonte David,TAM,0,0,0,0,0,0.0,7,3,4,0,0,0,0,0,0,3.0,2022,46
Carlton Davis,TAM,0,0,0,0,0,0.0,6,4,2,1,0,0,0,0,1,3.0,2022,46
Jamel Dean,TAM,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0,3.0,2022,46
Antoine Winfield Jr.,TAM,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0,3.0,2022,46
Shaquil Barrett,TAM,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,3.0,2022,46
Devin White,TAM,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,3.0,2022,46
Rakeem Nunez-Roches,TAM,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,3.0,2022,46
William Gholston,TAM,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,3.0,2022,46
Keanu Neal,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,3.0,2022,46
Deadrin Senat,TAM,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,3.0,2022,46
Vita Vea,TAM,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,1,3.0,2022,46
Leonard Fournette,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Ko Kieft,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Carl Nassib,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Anthony Nelson,TAM,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,3.0,2022,46
Joe Tryon-Shoyinka,TAM,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0,3.0,2022,46
Cameron Brate,TAM,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,3.0,2022,46
