Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Titans,3.0,9.1,10.31,-0.54,-2.75,-9.09,-10.26,-2.84,4.84,4.28,-2.37,5.57,3.35,-1.06,-1.21,3.0,2022,41
Raiders,-3.0,9.09,10.26,2.84,-4.84,-9.1,-10.31,0.54,2.75,-4.28,-5.57,2.37,1.06,-3.35,1.21,3.0,2022,41
