Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Dameon Pierce,HOU,20,80,1,5.0,17,0.9,63,3.2,1,20.0,3.0,2022,36
Rex Burkhead,HOU,3,9,0,,7,2.3,2,0.7,0,,3.0,2022,36
M.J. Stewart,HOU,1,3,0,1.0,1,1.0,2,2.0,0,,3.0,2022,36
Khalil Herbert,CHI,20,157,2,8.0,74,3.7,83,4.2,4,5.0,3.0,2022,36
Justin Fields,CHI,8,47,0,2.0,35,4.4,12,1.5,0,,3.0,2022,36
Trestan Ebner,CHI,7,23,0,1.0,15,2.1,8,1.1,0,,3.0,2022,36
David Montgomery,CHI,3,11,0,,8,2.7,3,1.0,0,,3.0,2022,36
Equanimeous St. Brown,CHI,2,43,0,1.0,36,18.0,7,3.5,0,,3.0,2022,36
