Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Jordan Mailata,T,70,100%,0,0%,4,15%,0,Eagles,3.0,2022,42
Isaac Seumalo,G,70,100%,0,0%,4,15%,0,Eagles,3.0,2022,42
Jason Kelce,C,70,100%,0,0%,0,0%,0,Eagles,3.0,2022,42
Lane Johnson,T,70,100%,0,0%,0,0%,0,Eagles,3.0,2022,42
Jalen Hurts,QB,70,100%,0,0%,0,0%,0,Eagles,3.0,2022,42
DeVonta Smith,WR,62,89%,0,0%,2,8%,0,Eagles,3.0,2022,42
Landon Dickerson,G,59,84%,0,0%,4,15%,0,Eagles,3.0,2022,42
A.J. Brown,WR,56,80%,0,0%,1,4%,0,Eagles,3.0,2022,42
Dallas Goedert,TE,45,64%,0,0%,1,4%,0,Eagles,3.0,2022,42
Miles Sanders,RB,41,59%,0,0%,0,0%,0,Eagles,3.0,2022,42
Jack Stoll,TE,37,53%,0,0%,12,46%,0,Eagles,3.0,2022,42
Quez Watkins,WR,33,47%,0,0%,1,4%,0,Eagles,3.0,2022,42
Zach Pascal,WR,30,43%,0,0%,18,69%,0,Eagles,3.0,2022,42
Kenneth Gainwell,RB,22,31%,0,0%,8,31%,0,Eagles,3.0,2022,42
Grant Calcaterra,TE,17,24%,0,0%,4,15%,0,Eagles,3.0,2022,42
Sua Opeta,G,11,16%,0,0%,4,15%,0,Eagles,3.0,2022,42
Boston Scott,RB,7,10%,0,0%,4,15%,0,Eagles,3.0,2022,42
Marcus Epps,SS,0,0%,77,100%,6,23%,0,Eagles,3.0,2022,42
C.J. Gardner-Johnson,SS,0,0%,77,100%,0,0%,0,Eagles,3.0,2022,42
James Bradberry,CB,0,0%,77,100%,0,0%,0,Eagles,3.0,2022,42
T.J. Edwards,LB,0,0%,74,96%,1,4%,0,Eagles,3.0,2022,42
Avonte Maddox,CB,0,0%,73,95%,1,4%,0,Eagles,3.0,2022,42
Darius Slay,CB,0,0%,61,79%,0,0%,0,Eagles,3.0,2022,42
Kyzir White,LB,0,0%,60,78%,0,0%,0,Eagles,3.0,2022,42
Josh Sweat,DE,0,0%,47,61%,0,0%,0,Eagles,3.0,2022,42
Haason Reddick,LB,0,0%,43,56%,0,0%,0,Eagles,3.0,2022,42
Javon Hargrave,DT,0,0%,41,53%,0,0%,0,Eagles,3.0,2022,42
Milton Williams,DT,0,0%,38,49%,1,4%,0,Eagles,3.0,2022,42
Fletcher Cox,DT,0,0%,36,47%,0,0%,0,Eagles,3.0,2022,42
Marlon Tuipulotu,DT,0,0%,34,44%,1,4%,0,Eagles,3.0,2022,42
Patrick Johnson,LB,0,0%,28,36%,21,81%,0,Eagles,3.0,2022,42
Brandon Graham,DE,0,0%,27,35%,0,0%,0,Eagles,3.0,2022,42
Jordan Davis,DT,0,0%,24,31%,1,4%,0,Eagles,3.0,2022,42
Zech McPhearson,CB,0,0%,16,21%,21,81%,0,Eagles,3.0,2022,42
Tarron Jackson,DE,0,0%,9,12%,1,4%,0,Eagles,3.0,2022,42
K'Von Wallace,SS,0,0%,3,4%,21,81%,0,Eagles,3.0,2022,42
Kyron Johnson,LB,0,0%,2,3%,20,77%,0,Eagles,3.0,2022,42
Shaun Bradley,LB,0,0%,0,0%,22,85%,0,Eagles,3.0,2022,42
Josh Jobe,DB,0,0%,0,0%,21,81%,0,Eagles,3.0,2022,42
Nakobe Dean,LB,0,0%,0,0%,20,77%,0,Eagles,3.0,2022,42
Josiah Scott,CB,0,0%,0,0%,15,58%,0,Eagles,3.0,2022,42
Arryn Siposs,P,0,0%,0,0%,11,42%,0,Eagles,3.0,2022,42
Rick Lovato,LS,0,0%,0,0%,10,39%,0,Eagles,3.0,2022,42
Jake Elliott,K,0,0%,0,0%,8,31%,0,Eagles,3.0,2022,42
Britain Covey,WR,0,0%,0,0%,8,31%,0,Eagles,3.0,2022,42
Cam Jurgens,C,0,0%,0,0%,4,15%,0,Eagles,3.0,2022,42
Jack Driscoll,T,0,0%,0,0%,4,15%,0,Eagles,3.0,2022,42
